;SIRET;APP_Libelle_activite_etablissement
25867;4,28904E+13;Restauration collective
25868;3,18229E+13;Découpe de viande de boucherie
25869;9,01726E+13;Restaurant
25870;1,926E+13;Restauration collective
25871;8,23897E+13;Restaurant
25872;8,38579E+13;Découpe de viande de boucherie
25873;3,91084E+13;Restaurant
25874;3,31127E+13;Restauration collective
25875;4,38559E+13;Restaurant
25876;8,81738E+13;Boucherie-Charcuterie
25877;5,13658E+13;Pêche de production primaire
25878;2,13805E+13;Restauration collective
25879;8,52244E+13;Restaurant
25880;8,45229E+13;Transformation de produits de la pêche
25881;4,13098E+13;Transformation de produits carnés
25882;3,04455E+13;Rayon boucherie-charcuterie
25883;5,39491E+13;Restaurant
25884;8,00664E+13;Restaurant
25885;5,01645E+13;Transformation de lait ou produits laitiers
25886;4,30233E+13;Restaurant
25887;8,97404E+13;Restaurant
25888;8,28714E+13;Restaurant
25889;8,50895E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
25890;4,42523E+13;Restaurant
25891;5,19852E+13;Restauration collective
25892;5,11234E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
25893;8,22355E+13;Transformation de lait ou produits laitiers
25894;5,24279E+13;Producteur fermier
25895;4,12695E+13;Transformation de lait ou produits laitiers
25896;3,14625E+13;Caves d'affinage
25897;4,28902E+13;Restaurant
25898;4,91729E+13;Rayon boucherie-charcuterie
25899;5,1898E+13;Préparation de produits composés
25900;4,43179E+13;Producteur fermier
25901;1,99202E+13;Restauration collective
25902;5,08311E+13;Restaurant
25903;8,78305E+13;Restaurant
25904;8,29174E+13;Restaurant
25905;5,31326E+13;Transformation de produits de la pêche
25906;4,44331E+13;Libre service
25907;4,48536E+13;Rayon boucherie-charcuterie
25908;4,0175E+13;Restauration collective
25909;8,78444E+13;Restaurant
25910;8,43623E+13;Boucherie-Charcuterie
25911;2,606E+13;Restauration collective
25912;8,89318E+13;Restaurant
25913;8,53689E+13;Traiteur|Boucherie-Charcuterie
25914;8,84109E+13;Restaurant
25915;8,79498E+13;Purification/Expédition de coquillages
25916;4,53196E+13;Transformation de lait ou produits laitiers
25917;8,39016E+13;Production d'abats
25918;2,00085E+13;Libre service|Alimentation générale
25919;8,1E+13;Producteur fermier
25920;8,50367E+13;Boulangerie-Pâtisserie|Traiteur
25921;4,13502E+13;Restaurant
25922;7,7904E+13;Restauration collective
25923;2,17902E+13;Restauration collective
25924;3,81383E+13;Mareyage et préparation de produits de la pêche
25925;4,79038E+13;Restauration collective
25926;3,94031E+13;Centre d'emballage des oeufs
25927;8,84258E+13;Traiteur
25928;3,28788E+13;Transformation de produits carnés
25929;4,39458E+13;Restaurant
25930;4,32002E+13;Producteur fermier
25931;4,2468E+13;Découpe de gibier sauvage
25932;2,15603E+13;Restauration collective
25933;8,04381E+13;Purification/Expédition de coquillages
25934;4,29548E+13;Transformation de produits de la pêche
25935;8,08098E+13;Transformation de lait ou produits laitiers
25936;5,00542E+13;Restaurant
25937;3,30004E+13;Restaurant
25938;4,33316E+13;Restaurant
25939;2,15303E+13;Restauration collective
25940;4,39317E+13;Rayon fromagerie
25941;8,94416E+13;Boucherie-Charcuterie
25942;4,87961E+13;Restaurant
25943;6,62025E+13;Découpe de viande de boucherie
25944;4,91677E+13;Purification/Expédition de coquillages
25945;8,51416E+13;Restaurant
25946;8,34128E+13;Restaurant
25947;8,03559E+13;Libre service|Alimentation générale
25948;8,89818E+13;Libre service
25949;7,98819E+13;Restaurant
25950;8,19324E+13;Restaurant
25951;4,48662E+13;Boucherie-Charcuterie
25952;3,99796E+13;Restaurant
25953;8,43964E+13;Traiteur
25954;2,12405E+13;Restauration collective
25955;8,23914E+13;Restaurant
25956;8,30524E+13;Transformation de produits carnés
25957;3,2156E+13;Producteur fermier
25958;8,7777E+13;Restauration collective
25959;8,12601E+13;Restauration collective
25960;8,33843E+13;Restaurant
25961;3,45262E+13;Restaurant
25962;5,2268E+13;Boucherie-Charcuterie
25963;3,0243E+13;Entreposage de produits de la pêche
25964;3,79117E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
25965;3,17082E+13;Centre d'emballage des oeufs
25966;4,28873E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
25967;5,21077E+13;Transformation de produits carnés
25968;7,12047E+13;Fromagerie
25969;1,84401E+13;Restauration collective
25970;3,88714E+13;Purification/Expédition de coquillages
25971;3,18229E+13;Transformation de produits carnés
25972;8,84975E+13;Restaurant
25973;4,81925E+13;Restaurant
25974;3,19026E+13;Découpe de gros gibier d'élevage
25975;4,05082E+13;Commerce alimentaire
25976;5,39078E+13;Transformation de produits carnés
25977;8,48298E+13;Restaurant
25978;5,39078E+13;VH, VSM, préparation viandes boucherie
25979;3,22847E+13;Restauration collective
25980;4,98945E+13;Commerce alimentaire
25981;4,92277E+13;Libre service
25982;8,47993E+13;Restaurant
25983;8,02513E+13;Restaurant
25984;4,09842E+13;Boucherie-Charcuterie
25985;8,81883E+13;Producteur fermier
25986;5,37749E+13;Purification/Expédition de coquillages
25987;8,81255E+13;Restaurant
25988;3,8198E+13;Restaurant
25989;4,80926E+13;Purification/Expédition de coquillages
25990;8,27625E+13;Restaurant
25991;5,39132E+13;Restauration collective
25992;4,51321E+13;Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie
25993;7,78309E+13;Transformation de lait ou produits laitiers
25994;3,29012E+13;Producteur fermier
25995;3,39175E+13;Producteur fermier
25996;8,99224E+13;Restaurant
25997;2,183E+13;Restauration collective
25998;5,14794E+13;Entreposage de distribution de denrées alimentaires
25999;4,53021E+13;Centre d'emballage des oeufs
26000;4,52745E+13;Restaurant
26001;4,02356E+13;Producteur fermier
26002;3,10309E+13;Restaurant
26003;8,79386E+13;Restaurant
26004;8,83658E+13;Producteur fermier
26005;4,51744E+13;Transformation de lait ou produits laitiers
26006;8,89216E+13;Restaurant
26007;4,32882E+13;Restaurant
26008;7,94489E+13;Restaurant
26009;4,81619E+13;Producteur fermier
26010;2,434E+13;Restauration collective
26011;8,00302E+13;Restaurant
26012;4,01163E+13;Restauration collective
26013;5,10645E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26014;8,99545E+13;Restaurant
26015;1,8007E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
26016;5,04787E+13;Libre service|Alimentation générale
26017;8,23227E+13;Restaurant
26018;4,81247E+13;Restaurant
26019;7,99978E+13;Producteur fermier
26020;8,91611E+13;Restaurant
26021;8,7966E+13;Restaurant
26022;4,10281E+13;Transformation de lait ou produits laitiers
26023;2,15905E+13;Restauration collective
26024;5,62028E+13;Restaurant
26025;8,32355E+13;Restaurant
26026;8,80905E+13;Restaurant
26027;8,10438E+13;Libre service
26028;5,11445E+13;Restauration collective
26029;7,90263E+13;Transformation de produits carnés
26030;5,78213E+12;Découpe de viandes de volailles/lagomorphe
26031;4,21592E+13;Transformation de produits carnés
26032;8,05186E+13;Centre d'emballage des oeufs
26033;4,92794E+13;Restaurant
26034;8,83601E+13;Boucherie-Charcuterie
26035;8,01437E+13;Préparation de produits composés
26036;7,75638E+13;Collecte et transformation de miel
26037;8,48497E+13;Restaurant
26038;8,82491E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26039;8,00934E+13;Restaurant
26040;3,82837E+13;Abattage de produits de l'aquaculture
26041;7,94386E+13;Restaurant
26042;8,38271E+13;Restaurant
26043;8,43586E+13;Restaurant
26044;8,43192E+13;Restaurant
26045;8,78625E+13;Poissonnerie
26046;2,64601E+13;Restauration collective
26047;5,2404E+13;Purification/Expédition de coquillages
26048;4,11472E+13;Caves d'affinage
26049;3,04539E+13;Restauration collective
26050;5,37486E+13;Restaurant
26051;3,0243E+13;Transformation de produits de la pêche
26052;4,11608E+13;Découpe de viande de boucherie
26053;3,31205E+13;Restauration collective
26054;8,95236E+13;Restaurant
26055;2,11701E+13;Restauration collective
26056;4,33794E+13;Entreposage de produits de la pêche
26057;5,05028E+13;Restaurant
26058;7,92721E+13;Fromagerie
26059;3,48444E+13;Restauration collective
26060;3,34083E+13;Transformation de produits carnés
26061;5,35256E+13;Producteur fermier
26062;4,82901E+13;Restauration collective
26063;4,21556E+13;Découpe de viande de boucherie
26064;3,05874E+13;Restauration collective
26065;8,8189E+13;Restaurant
26066;3,015E+13;Restaurant
26067;4,14406E+13;Boucherie-Charcuterie
26068;8,09456E+13;Restaurant
26069;5,22038E+13;Transformation de lait ou produits laitiers
26070;8,5196E+13;Restaurant
26071;2,00083E+13;Restauration collective
26072;4,97754E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26073;P00005663001;Restaurant
26074;3,14025E+13;Restauration collective
26075;7,80154E+13;Restauration collective
26076;7,75639E+13;Restauration collective
26077;8,80273E+13;Restaurant
26078;3,92276E+13;Purification/Expédition de coquillages
26079;3,91761E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26080;4,94929E+13;Transport de denrées alimentaires
26081;8,79793E+13;Restaurant
26082;8,82661E+13;Libre service
26083;4,41227E+13;Producteur fermier
26084;3,42601E+13;Collecte de gibier sauvage
26085;8,15174E+13;Restaurant
26086;6,98032E+12;Entreposage de distribution de denrées alimentaires
26087;8,32811E+13;Producteur fermier
26088;8,50443E+13;Restaurant
26089;4,41227E+13;Transformation de lait ou produits laitiers
26090;3,09967E+13;Transformation de produits carnés
26091;7,88476E+13;Restaurant
26092;8,19306E+13;Restaurant
26093;7,75643E+13;Restauration collective
26094;1,885E+13;Purification/Expédition de coquillages
26095;8,98892E+13;Restaurant
26096;3,00798E+13;Restauration collective
26097;5,0313E+13;Restaurant
26098;4,32253E+13;Traiteur|Boucherie-Charcuterie
26099;4,79831E+13;Libre service|Alimentation générale
26100;8,87885E+13;Libre service|Alimentation générale
26101;4,14119E+13;Transformation de lait ou produits laitiers
26102;3,97627E+13;Transformation de produits carnés
26103;2,605E+13;Restauration collective
26104;4,21434E+13;Rayon poissonnerie
26105;5,08723E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26106;2,50201E+13;Restauration collective
26107;3,19816E+13;Découpe de viande de boucherie
26108;8,44164E+13;Traiteur
26109;4,94591E+13;Transformation de produits de la pêche
26110;2,0003E+13;Transport de denrées alimentaires
26111;5,0196E+13;Restaurant
26112;3,44103E+13;Transformation de lait ou produits laitiers
26113;2,69301E+13;Restauration collective
26114;8,24473E+13;Boucherie-Charcuterie
26115;5,31074E+13;Purification/Expédition de coquillages
26116;8,18874E+13;Purification/Expédition de coquillages
26117;8,91996E+13;Restaurant
26118;8,09903E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26119;4,35317E+13;Restauration collective
26120;4,02755E+13;Producteur fermier
26121;9,57518E+13;Métier de bouche
26122;4,15236E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26123;5,31824E+13;Restauration collective
26124;3,42611E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26125;5,52138E+13;Restaurant
26126;7,93932E+13;Libre service
26127;7,91498E+13;Restaurant
26128;8,28857E+13;Restauration collective
26129;8,34191E+13;Restaurant
26130;8,50079E+13;Restaurant
26131;7,97908E+13;Rayon boucherie-charcuterie
26132;3,29298E+13;Transformation de lait ou produits laitiers
26133;8,33743E+13;Restaurant
26134;7,97489E+13;Restauration collective
26135;3,7801E+13;Transformation de lait ou produits laitiers
26136;8,12312E+13;Restaurant
26137;3,44907E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26138;2,00034E+13;Transport de denrées alimentaires
26139;4,89135E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26140;3,44603E+13;Vivier produits de la pêche
26141;8,44961E+13;Restaurant
26142;8,91872E+13;Restaurant
26143;1,97714E+13;Producteur fermier
26144;8,20516E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26145;1,97008E+13;Producteur fermier
26146;1,885E+13;Vivier produits de la pêche
26147;8,38749E+13;Restaurant
26148;3,91901E+13;Découpe de fromages
26149;3,4398E+13;Restaurant
26150;5,08601E+13;Libre service|Alimentation générale
26151;4,21514E+13;Producteur fermier
26152;5,78213E+12;VH, VSM, préparation viandes boucherie
26153;4,00678E+13;Transformation de lait ou produits laitiers
26154;2,15902E+13;Restauration collective
26155;4,91038E+13;Restaurant
26156;4,02872E+13;Restauration collective
26157;4,49013E+13;Découpe de viande de boucherie
26158;7,99737E+13;Libre service
26159;2,64003E+13;Restauration collective
26160;8,13181E+13;Fromagerie|Libre service|Alimentation générale
26161;2,13203E+13;Restauration collective
26162;3,77824E+13;Restaurant
26163;3,92983E+13;Découpe de viande de boucherie
26164;5,28567E+13;Boulangerie-Pâtisserie
26165;2,17402E+13;Restauration collective
26166;3,88769E+13;Transformation de produits carnés
26167;4,0329E+13;Purification/Expédition de coquillages
26168;8,50297E+13;Restaurant
26169;8,17827E+13;Producteur fermier
26170;8,79708E+13;Restaurant
26171;8,1356E+13;Boucherie-Charcuterie
26172;2,12308E+13;Restauration collective
26173;2,654E+13;Restauration collective
26174;8,90603E+13;Rayon boucherie-charcuterie
26175;8,02008E+13;Purification/Expédition de coquillages
26176;4,95049E+13;Salle d'abattage à la ferme
26177;3,90597E+13;Producteur fermier
26178;8,14924E+13;Restaurant
26179;4,90741E+13;Transformation de lait ou produits laitiers
26180;7,89735E+13;Transformation de lait ou produits laitiers
26181;8,80915E+13;Restaurant
26182;8,0105E+13;Restaurant
26183;4,49821E+13;Restaurant
26184;8,78519E+13;Restaurant
26185;5,24479E+13;Producteur fermier
26186;8,13247E+13;Restaurant
26187;7,51305E+13;Producteur fermier
26188;2,66E+13;Restauration collective
26189;8,02285E+13;Libre service|Alimentation générale
26190;3,3033E+13;Restaurant
26191;8,01635E+13;Restaurant
26192;7,88436E+13;Restaurant
26193;4,35334E+13;Restaurant
26194;8,53379E+13;Restaurant
26195;4,81212E+13;Purification/Expédition de coquillages
26196;3,31834E+13;Boucherie-Charcuterie
26197;8,81072E+13;Restaurant
26198;4,44737E+13;Alimentation générale
26199;2,21E+13;Restauration collective
26200;4,21201E+13;Restauration collective
26201;5,22109E+13;Restaurant
26202;5,24149E+13;Restauration collective
26203;8,94655E+13;Restaurant
26204;8,22074E+13;Rayon pain/viennoiserie/pâtisserie
26205;8,03856E+13;Restaurant
26206;8,33879E+13;Libre service
26207;8,77489E+13;Restaurant
26208;4,39317E+13;Rayon traiteur
26209;3,19816E+13;VH, VSM, préparation viandes volailles lagomorphes
26210;4,39317E+13;Rayon poissonnerie
26211;8,1973E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26212;8,17785E+13;Restaurant
26213;8,12132E+13;Restaurant
26214;8,18869E+13;VH, VSM, préparation viandes volailles lagomorphes
26215;3,84967E+13;Producteur fermier
26216;8,18146E+13;Restauration collective
26217;8,40745E+13;Libre service|Alimentation générale
26218;4,42019E+13;Producteur fermier
26219;3,16883E+13;Découpe de viandes de volailles/lagomorphe
26220;3,9956E+13;Boucherie-Charcuterie
26221;8,42529E+13;Restaurant
26222;2,14101E+13;Restauration collective
26223;8,49856E+13;Fromagerie|Libre service|Alimentation générale|Boucherie-Charcuterie
26224;7,52406E+13;Purification/Expédition de coquillages
26225;4,3281E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26226;2,10802E+13;Restauration collective
26227;4,33814E+13;Restaurant
26228;7,98208E+13;Entreposage de distribution de denrées alimentaires
26229;3,39806E+13;Restaurant
26230;4,14524E+13;Découpe de fromages
26231;5,10697E+13;Commerce alimentaire
26232;3,02528E+13;Transformation de produits carnés
26233;4,14524E+13;Entreposage de distribution de denrées alimentaires
26234;5,00882E+13;Restaurant
26235;3,02528E+13;Découpe de fromages
26236;3,34654E+13;Purification/Expédition de coquillages
26237;7,95203E+13;Transformation de lait ou produits laitiers
26238;8,42638E+13;Restauration collective
26239;3,42686E+13;Restaurant
26240;5,32759E+13;Traiteur
26241;3,94106E+13;Transformation de produits carnés
26242;3,02849E+13;Restauration collective
26243;8,10317E+13;Restaurant
26244;8,14063E+13;Poissonnerie
26245;8,30524E+13;VH, VSM, préparation viandes boucherie
26246;9,01063E+13;Producteur fermier
26247;8,09977E+13;Libre service|Alimentation générale
26248;8,31787E+13;Libre service|Alimentation générale|Boucherie-Charcuterie
26249;8,8059E+13;Restaurant
26250;5,29902E+13;Boulangerie-Pâtisserie
26251;4,19822E+13;Producteur fermier
26252;3,91985E+13;Restaurant
26253;8,01515E+13;Alimentation générale|Glacier
26254;8,42799E+13;Restaurant
26255;2,11101E+13;Restauration collective
26256;4,39877E+13;Purification/Expédition de coquillages
26257;8,38579E+13;Entreposage de distribution de denrées alimentaires
26258;4,79183E+13;Restauration collective
26259;1,72101E+13;Restauration collective
26260;3,9602E+13;VH, VSM, préparation viandes boucherie
26261;7,75643E+13;Restaurant
26262;4,99049E+13;Boucherie-Charcuterie
26263;4,00801E+13;Restaurant
26264;8,37573E+13;Restaurant
26265;3,01524E+13;Restaurant
26266;7,78321E+13;Transformation de lait ou produits laitiers
26267;8,42081E+13;Libre service|Alimentation générale
26268;5,05007E+13;Découpe de viandes de volailles/lagomorphe
26269;4,79896E+13;Transformation de produits de la pêche
26270;5,08115E+13;Restaurant
26271;3,9602E+13;Découpe de viande de boucherie
26272;3,40471E+13;Traiteur
26273;8,89031E+13;Purification/Expédition de coquillages
26274;8,91751E+13;Traiteur|Boucherie-Charcuterie
26275;4,79896E+13;VH, VSM, préparation viandes boucherie
26276;8,95012E+13;Boulangerie-Pâtisserie
26277;4,01365E+13;Transformation de produits carnés
26278;4,79896E+13;Transformation de produits carnés
26279;3,15785E+13;Restauration collective
26280;4,84578E+13;Restaurant
26281;8,9934E+13;Poissonnerie
26282;7,51264E+13;Chocolatier
26283;8,02285E+13;Alimentation générale|Traiteur
26284;8,23298E+13;Restaurant
26285;8,02285E+13;Fromagerie|Alimentation générale
26286;8,13876E+13;Purification/Expédition de coquillages
26287;2,40491E+12;Libre service|Alimentation générale
26288;2,11401E+13;Restauration collective
26289;8,49908E+13;Boulangerie-Pâtisserie
26290;8,12792E+13;Restaurant
26291;5,23597E+13;Libre service|Alimentation générale
26292;8,98894E+13;Restaurant
26293;4,10409E+13;Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie
26294;4,91729E+13;Rayon poissonnerie
26295;7,99662E+13;Restaurant
26296;3,83954E+13;Rayon boucherie-charcuterie
26297;4,21592E+13;Découpe de viande de boucherie
26298;3,33985E+13;VH, VSM, préparation viandes boucherie
26299;3,83151E+13;Boucherie-Charcuterie
26300;5,19042E+13;Restaurant
26301;4,81954E+13;Restaurant
26302;3,78404E+13;Transformation de produits carnés
26303;5,25361E+13;Transformation de produits de la pêche
26304;4,21592E+13;Découpe de viandes de volailles/lagomorphe
26305;8,284E+13;Restaurant
26306;8,34718E+13;Restaurant
26307;8,53102E+13;Libre service|Alimentation générale
26308;8,31767E+13;Producteur fermier
26309;8,38712E+13;Purification/Expédition de coquillages
26310;8,53279E+13;Libre service|Alimentation générale
26311;8,4017E+13;Restaurant
26312;8,37784E+13;Transformation de lait ou produits laitiers
26313;4,92794E+13;Rayon pain/viennoiserie/pâtisserie
26314;5,08514E+13;Découpe de viande de boucherie
26315;3,44519E+13;Transport de denrées alimentaires
26316;3,40156E+13;Restauration collective
26317;2,10302E+13;Restauration collective
26318;8,81784E+13;Restaurant
26319;8,77573E+13;Restaurant
26320;4,39317E+13;Rayon boucherie-charcuterie
26321;3,14392E+13;Découpe de viande de boucherie
26322;7,526E+13;Boucherie-Charcuterie
26323;8,07614E+13;Restaurant
26324;4,08412E+13;Commerce alimentaire
26325;2,00018E+13;Restauration collective
26326;5,12428E+13;Restaurant
26327;3,5118E+13;Transformation de produits carnés
26328;8,78625E+13;Boucherie-Charcuterie
26329;3,38734E+13;Caves d'affinage
26330;8,92759E+13;Traiteur
26331;8,44804E+13;Restaurant
26332;3,5118E+13;VH, VSM, préparation viandes boucherie
26333;8,01477E+13;Restaurant
26334;7,94061E+13;Boulangerie-Pâtisserie
26335;7,90282E+13;Centre d'emballage des oeufs
26336;7,7653E+13;Restauration collective
26337;7,92149E+13;Rayon boucherie-charcuterie
26338;8,38442E+13;Restaurant
26339;2,12901E+13;Restauration collective
26340;5,28643E+13;Restauration collective
26341;8,27791E+13;Restaurant
26342;7,22621E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26343;8,2768E+13;Producteur fermier
26344;2,617E+13;Restauration collective
26345;8,2349E+13;Boucherie-Charcuterie
26346;5,38355E+13;Restaurant
26347;8,44158E+13;Restaurant
26348;1,98308E+13;Restauration collective
26349;3,43263E+13;Libre service|Alimentation générale
26350;3,83321E+13;Découpe de viandes de volailles/lagomorphe
26351;2,102E+13;Restauration collective
26352;8,44254E+13;Restauration collective
26353;3,83321E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26354;9,02439E+13;Découpe de viande de boucherie
26355;7,88816E+13;Traiteur
26356;8,98362E+13;Producteur fermier
26357;8,52927E+13;Restaurant
26358;6,62025E+13;Transformation de produits carnés
26359;8,50074E+13;Restaurant
26360;3,35326E+13;Restauration collective
26361;2,59102E+13;Restauration collective
26362;8,44617E+13;Transformation de lait ou produits laitiers
26363;3,97838E+13;Restaurant
26364;8,1121E+13;Restaurant
26365;3,32654E+13;Pêche de production primaire
26366;4,01289E+13;Restaurant
26367;9,02439E+13;Découpe de fromages
26368;8,45193E+13;Restaurant
26369;8,48661E+13;Découpe de viande de boucherie
26370;8,41569E+13;Restaurant
26371;5,22747E+13;Producteur fermier
26372;5,34344E+13;Découpe de viandes de volailles/lagomorphe
26373;3,27786E+13;Restaurant
26374;4,98607E+13;Purification/Expédition de coquillages
26375;8,18692E+13;Restaurant
26376;8,7836E+13;Centre d'emballage des oeufs
26377;3,94091E+13;Restaurant
26378;8,79209E+13;Restaurant
26379;2,65406E+13;Restauration collective
26380;3,93096E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26381;8,98422E+13;Libre service|Alimentation générale
26382;7,94273E+13;Restaurant
26383;8,35407E+13;Producteur fermier
26384;8,3383E+13;Poissonnerie
26385;4,89118E+13;Boucherie-Charcuterie
26386;8,91137E+13;Transformation de lait ou produits laitiers
26387;8,80019E+13;Centre d'emballage des oeufs
26388;4,39847E+13;Boulangerie-Pâtisserie
26389;1,885E+13;Halle à M./1ére vente/Vente en gros produits de la pêche
26390;4,40135E+13;Traiteur|Boucherie-Charcuterie
26391;8,8514E+13;Libre service|Alimentation générale
26392;4,4017E+13;Restaurant
26393;3,82364E+13;Producteur fermier
26394;4,02891E+13;Transformation de lait ou produits laitiers
26395;5,05007E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26396;4,32842E+13;Boucherie-Charcuterie
26397;3,88271E+13;Producteur fermier
26398;8,24418E+13;Restaurant
26399;4,32886E+13;Producteur fermier
26400;3,85045E+13;Préparation de produits composés
26401;8,34925E+13;Libre service
26402;4,31583E+13;Centre d'emballage des oeufs
26403;3,26161E+13;Restauration collective
26404;3,83612E+13;Restauration collective
26405;8,2006E+13;Restaurant
26406;3,03042E+13;Restauration collective
26407;7,75738E+13;Restauration collective
26408;3,25357E+13;Transformation de produits carnés
26409;2,16302E+13;Restauration collective
26410;5,0158E+13;Purification/Expédition de coquillages
26411;3,99145E+13;Centre d'emballage des oeufs
26412;8,18398E+13;Restaurant
26413;1,923E+13;Restauration collective
26414;3,25357E+13;Transport de denrées alimentaires
26415;3,11551E+13;Transformation de lait ou produits laitiers
26416;1,91416E+13;Restauration collective
26417;4,14656E+13;Producteur fermier
26418;4,0162E+13;Boucherie-Charcuterie
26419;4,08305E+13;Restaurant
26420;4,05373E+13;Purification/Expédition de coquillages
26421;8,92667E+13;Boulangerie-Pâtisserie
26422;8,24335E+13;Mareyage et préparation de produits de la pêche
26423;3,98185E+13;Boucherie-Charcuterie
26424;5,09807E+13;Purification/Expédition de coquillages
26425;1,966E+13;Restauration collective
26426;3,826E+13;Commerce alimentaire
26427;3,22334E+13;Restauration collective
26428;8,47937E+13;Fromagerie|Alimentation générale
26429;6,0722E+13;Transformation de produits carnés
26430;3,02961E+13;Restauration collective
26431;8,40135E+13;Transformation de lait ou produits laitiers
26432;3,50958E+13;Centre d'emballage des oeufs
26433;7,54058E+13;Fromagerie
26434;8,4017E+13;Alimentation générale|Boulangerie-Pâtisserie
26435;4,526E+13;Transformation de lait ou produits laitiers
26436;8,44865E+13;Pêche de production primaire
26437;4,77725E+13;Producteur fermier
26438;8,14323E+13;Alimentation générale|Boucherie-Charcuterie
26439;7,99853E+13;Restaurant
26440;8,41325E+13;Boulangerie-Pâtisserie
26441;3,39657E+13;Transport de denrées alimentaires
26442;8,90861E+13;Restaurant
26443;5,049E+13;Alimentation générale
26444;8,27712E+13;Restaurant
26445;3,40169E+13;Restaurant
26446;1,95614E+13;Restauration collective
26447;8,3432E+13;Restauration collective
26448;9,61502E+13;Boucherie-Charcuterie
26449;8,01396E+13;Chocolatier
26450;8,83931E+13;Producteur fermier
26451;4,92794E+13;Rayon boucherie-charcuterie
26452;3,2886E+13;Restauration collective
26453;4,08868E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26454;4,79283E+13;Restauration collective
26455;8,39104E+13;Libre service
26456;8,29502E+13;Restaurant
26457;8,39104E+13;Rayon pain/viennoiserie/pâtisserie
26458;4,12837E+13;Restaurant
26459;7,5175E+13;Producteur fermier
26460;3,99172E+13;Transformation de produits carnés
26461;2,16001E+13;Restauration collective
26462;8,79378E+13;Libre service|Alimentation générale
26463;5,3856E+13;Entreposage de distribution de denrées alimentaires
26464;4,21188E+13;Restauration collective
26465;8,54083E+13;Restaurant
26466;1,97833E+13;Restauration collective
26467;4,92701E+13;Restauration collective
26468;8,41559E+13;Purification/Expédition de coquillages
26469;8,83752E+13;Restaurant
26470;5,21824E+13;Restaurant
26471;4,91989E+13;Restauration collective
26472;8,2406E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
26473;8,10611E+13;Restaurant
26474;8,83048E+13;Boulangerie-Pâtisserie
26475;8,78324E+13;Transformation de lait ou produits laitiers
26476;5,20864E+13;Restaurant
26477;8,50335E+13;Libre service
26478;8,97888E+13;Producteur fermier
26479;3,88769E+13;VH, VSM, préparation viandes boucherie
26480;8,23752E+13;Restaurant
26481;4,43088E+13;Restauration collective
26482;8,03265E+13;Producteur fermier
26483;3,87892E+13;Entreposage de distribution de denrées alimentaires
26484;8,90407E+13;Restaurant
26485;4,18253E+13;Boucherie-Charcuterie
26486;8,4299E+13;Restaurant
26487;4,41198E+13;Métier de bouche
26488;3,28733E+13;Transformation de lait ou produits laitiers
26489;3,52662E+13;Restauration collective
26490;4,51324E+13;Restaurant
26491;4,45056E+13;Producteur fermier
26492;3,98085E+13;Restauration collective
26493;2,11301E+13;Restauration collective
26494;8,08608E+13;Boucherie-Charcuterie
26495;8,79024E+13;Centre d'emballage des oeufs
26496;3,77714E+13;Entreposage de distribution de denrées alimentaires
26497;8,12406E+13;Restaurant
26498;3,24579E+13;Boucherie-Charcuterie
26499;5,31255E+13;Restaurant
26500;8,18385E+13;Restaurant
26501;4,17583E+13;Transformation de lait ou produits laitiers
26502;4,19913E+13;Caves d'affinage
26503;5,62034E+13;Restaurant
26504;8,13857E+13;Glacier
26505;9,02103E+13;Restaurant
26506;3,2977E+13;Producteur fermier
26507;8,48432E+13;Fromagerie|Libre service|Alimentation générale
26508;4,33317E+13;Purification/Expédition de coquillages
26509;8,38282E+13;Restaurant
26510;8,48661E+13;Entreposage de viande de boucherie
26511;7,83133E+13;Restauration collective
26512;8,38796E+13;Transformation de lait ou produits laitiers
26513;5,54201E+13;Restaurant
26514;7,97915E+13;Transformation de produits carnés
26515;8,41053E+13;Restaurant
26516;8,00821E+13;Producteur fermier
