;SIRET;Numero_inspection;Date_inspection;Synthese_eval_sanit
349;5,24959E+13;16107357;2021-07-29T02:00:00+02:00;Satisfaisant
350;5,02554E+13;15939407;2021-03-16T01:00:00+01:00;Très satisfaisant
351;5,13613E+13;15861878;2021-01-21T01:00:00+01:00;Satisfaisant
352;5,28628E+13;15846590;2021-01-07T01:00:00+01:00;Satisfaisant
353;5,04841E+13;16224758;2021-11-04T01:00:00+01:00;Satisfaisant
354;5,18385E+13;16021736;2021-06-01T02:00:00+02:00;Très satisfaisant
355;5,28895E+13;16004973;2021-05-18T02:00:00+02:00;Très satisfaisant
356;5,05155E+13;15852063;2021-01-13T01:00:00+01:00;Satisfaisant
357;5,19424E+13;15932763;2021-03-16T01:00:00+01:00;Très satisfaisant
358;5,31803E+13;15899809;2021-01-29T01:00:00+01:00;Satisfaisant
359;5,09791E+13;16111629;2021-07-29T02:00:00+02:00;Satisfaisant
360;5,19929E+13;16209386;2021-10-21T02:00:00+02:00;Satisfaisant
361;5,31917E+13;16207434;2021-10-19T02:00:00+02:00;Très satisfaisant
362;5,09875E+13;16053844;2021-06-16T02:00:00+02:00;Très satisfaisant
363;5,20161E+13;16218028;2021-10-26T02:00:00+02:00;Satisfaisant
364;5,32227E+13;15965619;2021-04-08T02:00:00+02:00;Très satisfaisant
365;5,10101E+13;15916888;2021-03-04T01:00:00+01:00;Satisfaisant
366;5,20391E+13;16107689;2021-07-28T02:00:00+02:00;Satisfaisant
367;5,32513E+13;16050038;2021-06-21T02:00:00+02:00;Satisfaisant
368;5,1083E+13;16044986;2021-06-11T02:00:00+02:00;Très satisfaisant
369;5,23322E+13;15857328;2021-01-18T01:00:00+01:00;A améliorer
370;5,33214E+13;15867135;2021-01-26T01:00:00+01:00;Très satisfaisant
371;5,11134E+13;15982676;2021-04-27T02:00:00+02:00;Satisfaisant
372;5,23477E+13;15941063;2021-01-07T01:00:00+01:00;Satisfaisant
373;5,33336E+13;15903502;2021-02-18T01:00:00+01:00;Satisfaisant
374;5,1117E+13;16046096;2021-06-17T02:00:00+02:00;Très satisfaisant
375;5,33421E+13;16014919;2021-05-27T02:00:00+02:00;A améliorer
376;5,12468E+13;15934173;2021-03-16T01:00:00+01:00;Satisfaisant
377;5,24449E+13;16124865;2021-08-10T02:00:00+02:00;Très satisfaisant
378;5,33511E+13;16118250;2021-08-05T02:00:00+02:00;Très satisfaisant
379;5,12588E+13;16054108;2021-06-15T02:00:00+02:00;Satisfaisant
380;5,24481E+13;16052210;2021-06-22T02:00:00+02:00;Satisfaisant
381;5,33849E+13;16164718;2021-09-17T02:00:00+02:00;Satisfaisant
382;5,14244E+13;16150104;2021-09-07T02:00:00+02:00;Satisfaisant
383;5,25136E+13;15965088;2021-04-12T02:00:00+02:00;A améliorer
384;5,34315E+13;15854094;2021-01-14T01:00:00+01:00;Très satisfaisant
385;5,1469E+13;15982137;2021-04-26T02:00:00+02:00;Satisfaisant
386;5,28041E+13;16199353;2021-10-13T02:00:00+02:00;A améliorer
387;5,34438E+13;16086284;2021-07-07T02:00:00+02:00;Très satisfaisant
388;5,14983E+13;16047402;2021-06-18T02:00:00+02:00;A améliorer
389;5,30018E+13;15925714;2021-03-10T01:00:00+01:00;Très satisfaisant
390;5,37929E+13;16190787;2021-10-07T02:00:00+02:00;Satisfaisant
391;5,15399E+13;15968438;2021-04-14T02:00:00+02:00;Satisfaisant
392;5,30849E+13;15909299;2021-02-22T01:00:00+01:00;Satisfaisant
393;5,72106E+13;16031469;2021-04-20T02:00:00+02:00;A améliorer
394;5,18276E+13;16053148;2021-06-22T02:00:00+02:00;A améliorer
395;5,32332E+13;15992106;2021-01-15T01:00:00+01:00;Satisfaisant
396;6,59804E+13;15863029;2021-01-21T01:00:00+01:00;A améliorer
397;5,21026E+13;16045205;2021-06-03T02:00:00+02:00;A améliorer
398;5,32779E+13;16003770;2021-05-17T02:00:00+02:00;Satisfaisant
399;7,50713E+13;16051002;2021-06-22T02:00:00+02:00;Satisfaisant
400;5,2156E+13;16008477;2021-05-20T02:00:00+02:00;A améliorer
401;5,32907E+13;16048449;2021-06-17T02:00:00+02:00;Satisfaisant
402;7,51989E+13;16056334;2021-06-23T02:00:00+02:00;Satisfaisant
403;5,22183E+13;16059434;2021-06-28T02:00:00+02:00;Très satisfaisant
404;5,32942E+13;16292282;2021-12-20T01:00:00+01:00;Très satisfaisant
405;7,52245E+13;15883852;2021-02-02T01:00:00+01:00;Très satisfaisant
406;5,23522E+13;16046508;2021-06-15T02:00:00+02:00;A améliorer
407;5,335E+13;16138086;2021-08-25T02:00:00+02:00;Satisfaisant
408;7,52247E+13;16003850;2021-05-17T02:00:00+02:00;Satisfaisant
409;5,23558E+13;16139879;2021-08-27T02:00:00+02:00;A améliorer
410;5,33812E+13;15913431;2021-02-26T01:00:00+01:00;Satisfaisant
411;7,52352E+13;15921501;2021-03-09T01:00:00+01:00;A améliorer
412;5,24449E+13;16232444;2021-11-15T01:00:00+01:00;Satisfaisant
413;5,34593E+13;15893090;2021-02-12T01:00:00+01:00;Satisfaisant
414;7,53054E+13;16081982;2021-07-12T02:00:00+02:00;Très satisfaisant
415;5,25201E+13;15914549;2021-03-02T01:00:00+01:00;Satisfaisant
416;5,34705E+13;15995203;2021-05-06T02:00:00+02:00;Satisfaisant
417;7,53114E+13;16057554;2021-06-25T02:00:00+02:00;A améliorer
418;5,29035E+13;16069360;2021-07-05T02:00:00+02:00;Satisfaisant
419;5,34944E+13;16004233;2021-04-29T02:00:00+02:00;Très satisfaisant
420;7,53158E+13;16077762;2021-07-07T02:00:00+02:00;Satisfaisant
421;5,29376E+13;16038262;2021-06-11T02:00:00+02:00;Satisfaisant
422;5,38034E+13;16042901;2021-06-15T02:00:00+02:00;A améliorer
423;7,53191E+13;16029758;2021-06-07T02:00:00+02:00;A améliorer
424;5,30763E+13;16070947;2021-07-02T02:00:00+02:00;A améliorer
425;5,38535E+13;16159323;2021-09-07T02:00:00+02:00;Très satisfaisant
426;7,53332E+13;16194594;2021-10-11T02:00:00+02:00;A améliorer
427;5,32005E+13;16207479;2021-10-20T02:00:00+02:00;Satisfaisant
428;5,39824E+13;16020963;2021-06-01T02:00:00+02:00;A améliorer
429;7,53485E+13;15900032;2021-01-22T01:00:00+01:00;Satisfaisant
430;5,33214E+13;15943639;2021-03-24T01:00:00+01:00;Très satisfaisant
431;5,52083E+13;15897135;2021-02-09T01:00:00+01:00;Satisfaisant
432;7,53531E+13;16035893;2021-06-09T02:00:00+02:00;Très satisfaisant
433;5,33214E+13;15876234;2021-02-02T01:00:00+01:00;Très satisfaisant
434;5,62028E+13;16225011;2021-07-07T02:00:00+02:00;Satisfaisant
435;7,53888E+13;16097708;2021-07-22T02:00:00+02:00;Satisfaisant
436;5,33852E+13;15902601;2021-01-19T01:00:00+01:00;Satisfaisant
437;5,8215E+13;16264734;2021-12-01T01:00:00+01:00;Très satisfaisant
438;7,88748E+13;16161553;2021-09-15T02:00:00+02:00;A améliorer
439;5,3395E+13;16017548;2021-05-28T02:00:00+02:00;Satisfaisant
440;6,32E+13;15878028;2021-02-02T01:00:00+01:00;Très satisfaisant
441;7,8922E+13;16213261;2021-10-25T02:00:00+02:00;Satisfaisant
442;5,34643E+13;15847423;2021-01-08T01:00:00+01:00;A améliorer
443;7,9055E+13;16283263;2021-12-15T01:00:00+01:00;Très satisfaisant
444;5,34714E+13;15913291;2021-03-02T01:00:00+01:00;Satisfaisant
445;6,32E+13;15998106;2021-05-07T02:00:00+02:00;Satisfaisant
446;7,912E+13;16067825;2021-06-22T02:00:00+02:00;Satisfaisant
447;5,34842E+13;16202720;2021-10-15T02:00:00+02:00;Très satisfaisant
448;6,62014E+13;16103671;2021-07-13T02:00:00+02:00;Satisfaisant
449;7,91552E+13;15882763;2021-02-05T01:00:00+01:00;Très satisfaisant
450;5,37415E+13;16094735;2021-07-20T02:00:00+02:00;Très satisfaisant
451;6,89802E+13;15993429;2021-05-03T02:00:00+02:00;A améliorer
452;7,91834E+13;16039911;2021-06-14T02:00:00+02:00;Satisfaisant
453;5,37589E+13;16018639;2021-05-19T02:00:00+02:00;Très satisfaisant
454;6,92034E+13;16001153;2021-05-07T02:00:00+02:00;Satisfaisant
455;7,91854E+13;15875958;2021-01-28T01:00:00+01:00;Satisfaisant
456;5,38622E+13;15892009;2021-02-11T01:00:00+01:00;Satisfaisant
457;7,50557E+13;15850905;2021-01-12T01:00:00+01:00;Satisfaisant
458;7,92015E+13;16025381;2021-06-03T02:00:00+02:00;Satisfaisant
459;5,38779E+13;15986509;2021-04-28T02:00:00+02:00;Satisfaisant
460;7,50657E+13;16031888;2021-05-19T02:00:00+02:00;A améliorer
461;7,92484E+13;16011207;2021-05-25T02:00:00+02:00;Satisfaisant
462;5,38783E+13;15936493;2021-03-03T01:00:00+01:00;Satisfaisant
463;7,50749E+13;15917273;2021-03-04T01:00:00+01:00;Satisfaisant
464;7,92581E+13;15876593;2021-02-02T01:00:00+01:00;Satisfaisant
465;5,52083E+13;16227704;2021-11-08T01:00:00+01:00;Très satisfaisant
466;7,50813E+13;16005231;2021-05-18T02:00:00+02:00;Satisfaisant
467;7,92907E+13;16056962;2021-06-25T02:00:00+02:00;Satisfaisant
468;5,52083E+13;16074417;2021-07-06T02:00:00+02:00;Très satisfaisant
469;7,50911E+13;16050417;2021-06-22T02:00:00+02:00;Satisfaisant
470;7,93182E+13;16094671;2021-07-20T02:00:00+02:00;A améliorer
471;5,62128E+13;16115199;2021-08-05T02:00:00+02:00;Satisfaisant
472;7,51111E+13;15853283;2021-01-12T01:00:00+01:00;A améliorer
473;7,94019E+13;16061428;2021-06-29T02:00:00+02:00;Très satisfaisant
474;6,32E+13;16049944;2021-06-16T02:00:00+02:00;Satisfaisant
475;7,51633E+13;15865981;2021-01-25T01:00:00+01:00;Satisfaisant
476;7,49892E+13;16198403;2021-10-12T02:00:00+02:00;A améliorer
477;7,52181E+13;16131740;2021-08-16T02:00:00+02:00;Satisfaisant
478;7,95182E+13;16014594;2021-05-26T02:00:00+02:00;A améliorer
479;7,49956E+13;16012179;2021-05-25T02:00:00+02:00;Satisfaisant
480;7,52431E+13;16119997;2021-08-10T02:00:00+02:00;Satisfaisant
481;7,97468E+13;16020753;2021-05-31T02:00:00+02:00;Satisfaisant
482;7,50434E+13;15890852;2021-02-08T01:00:00+01:00;Satisfaisant
483;7,52857E+13;15913700;2021-03-02T01:00:00+01:00;Satisfaisant
484;7,98552E+13;15946507;2021-03-25T01:00:00+01:00;A améliorer
485;7,53148E+13;16016510;2021-05-26T02:00:00+02:00;Très satisfaisant
486;7,5335E+13;16009132;2021-05-20T02:00:00+02:00;Satisfaisant
487;7,988E+13;16034556;2021-06-08T02:00:00+02:00;Très satisfaisant
488;7,53158E+13;15930373;2021-03-15T01:00:00+01:00;Très satisfaisant
489;7,53567E+13;16002144;2021-05-07T02:00:00+02:00;Satisfaisant
490;8,01092E+13;16003851;2021-05-17T02:00:00+02:00;A améliorer
491;7,53593E+13;16045063;2021-06-16T02:00:00+02:00;Satisfaisant
492;7,54014E+13;16285647;2021-12-16T01:00:00+01:00;Satisfaisant
493;8,01312E+13;15895356;2021-02-15T01:00:00+01:00;Satisfaisant
494;7,8494E+13;15946134;2021-03-25T01:00:00+01:00;Satisfaisant
495;7,75609E+13;15955937;2021-04-01T02:00:00+02:00;Très satisfaisant
496;8,01645E+13;15970534;2021-04-15T02:00:00+02:00;Très satisfaisant
497;7,8494E+13;16235266;2021-11-16T01:00:00+01:00;Très satisfaisant
498;8,01868E+13;15977137;2021-04-21T02:00:00+02:00;Satisfaisant
499;7,88748E+13;15849438;2021-01-11T01:00:00+01:00;Satisfaisant
500;7,8494E+13;16023419;2021-06-01T02:00:00+02:00;Très satisfaisant
501;8,01941E+13;16217977;2021-10-21T02:00:00+02:00;A améliorer
502;7,8914E+13;16009916;2021-05-21T02:00:00+02:00;Satisfaisant
503;7,8494E+13;16133417;2021-08-20T02:00:00+02:00;Satisfaisant
504;8,02743E+13;16223876;2021-11-03T01:00:00+01:00;Satisfaisant
505;7,90259E+13;15915147;2021-03-01T01:00:00+01:00;A améliorer
506;7,8494E+13;16082764;2021-07-12T02:00:00+02:00;Très satisfaisant
507;8,03058E+13;15898278;2021-02-16T01:00:00+01:00;Très satisfaisant
508;7,90412E+13;16275065;2021-12-07T01:00:00+01:00;Satisfaisant
509;7,88985E+13;15919115;2021-03-04T01:00:00+01:00;A améliorer
510;8,03617E+13;15904142;2021-02-18T01:00:00+01:00;Satisfaisant
511;7,90467E+13;16152045;2021-09-08T02:00:00+02:00;A améliorer
512;7,89297E+13;16074388;2021-07-05T02:00:00+02:00;Satisfaisant
513;8,03654E+13;16213287;2021-10-21T02:00:00+02:00;A améliorer
514;7,91657E+13;16034687;2021-06-07T02:00:00+02:00;Satisfaisant
515;7,89453E+13;16286034;2021-12-16T01:00:00+01:00;Très satisfaisant
516;8,03856E+13;15903626;2021-02-19T01:00:00+01:00;Satisfaisant
517;7,92383E+13;16211044;2021-10-21T02:00:00+02:00;A améliorer
518;7,8962E+13;15913739;2021-03-02T01:00:00+01:00;A améliorer
519;8,03894E+13;16096194;2021-07-22T02:00:00+02:00;Satisfaisant
520;7,93344E+13;15905207;2021-02-09T01:00:00+01:00;A améliorer
521;7,89822E+13;16179748;2021-09-29T02:00:00+02:00;A améliorer
522;8,0476E+13;15969326;2021-04-12T02:00:00+02:00;Satisfaisant
523;7,93535E+13;15867430;2021-01-26T01:00:00+01:00;Satisfaisant
524;7,90796E+13;16197629;2021-10-08T02:00:00+02:00;Satisfaisant
525;8,0481E+13;15869734;2021-01-27T01:00:00+01:00;A améliorer
526;7,93588E+13;15915049;2021-03-03T01:00:00+01:00;A améliorer
527;7,91594E+13;15919462;2021-03-05T01:00:00+01:00;Satisfaisant
528;8,04992E+13;16287092;2021-12-16T01:00:00+01:00;Très satisfaisant
529;7,94454E+13;16088053;2021-07-16T02:00:00+02:00;Satisfaisant
530;7,91798E+13;16151401;2021-09-06T02:00:00+02:00;Très satisfaisant
531;8,05208E+13;16010283;2021-05-21T02:00:00+02:00;Satisfaisant
532;7,95406E+13;15901568;2021-02-19T01:00:00+01:00;A améliorer
533;7,92432E+13;16003457;2021-05-05T02:00:00+02:00;Satisfaisant
534;8,08328E+13;16198409;2021-10-13T02:00:00+02:00;Satisfaisant
535;7,97542E+13;16217184;2021-10-27T02:00:00+02:00;Très satisfaisant
536;7,93347E+13;15990480;2021-05-03T02:00:00+02:00;Satisfaisant
537;8,08361E+13;16192915;2021-10-08T02:00:00+02:00;A améliorer
538;7,97754E+13;16038611;2021-06-11T02:00:00+02:00;Très satisfaisant
539;7,93542E+13;16164809;2021-09-16T02:00:00+02:00;Satisfaisant
540;8,09505E+13;16222742;2021-11-02T01:00:00+01:00;A améliorer
541;7,98836E+13;16052392;2021-06-23T02:00:00+02:00;Satisfaisant
542;7,93887E+13;16129190;2021-08-17T02:00:00+02:00;Satisfaisant
543;8,10281E+13;15911249;2021-03-01T01:00:00+01:00;Très satisfaisant
544;7,9898E+13;16144661;2021-09-01T02:00:00+02:00;Satisfaisant
545;7,94156E+13;16131440;2021-08-18T02:00:00+02:00;Très satisfaisant
546;8,10446E+13;16179210;2021-09-28T02:00:00+02:00;Satisfaisant
547;7,99413E+13;16159123;2021-09-07T02:00:00+02:00;Très satisfaisant
548;7,94229E+13;16250298;2021-11-24T01:00:00+01:00;Satisfaisant
549;8,10912E+13;15933509;2021-03-17T01:00:00+01:00;Satisfaisant
550;7,99848E+13;16277672;2021-12-09T01:00:00+01:00;Satisfaisant
551;7,94541E+13;15852100;2021-01-13T01:00:00+01:00;Satisfaisant
552;8,11456E+13;16193879;2021-10-04T02:00:00+02:00;A améliorer
553;8,00365E+13;16218066;2021-10-27T02:00:00+02:00;A améliorer
554;7,95177E+13;16218792;2021-10-28T02:00:00+02:00;A améliorer
555;8,11789E+13;15855919;2021-01-15T01:00:00+01:00;Satisfaisant
556;8,0129E+13;16067759;2021-07-01T02:00:00+02:00;Satisfaisant
557;7,95318E+13;16226489;2021-11-05T01:00:00+01:00;Satisfaisant
558;8,11869E+13;15975049;2021-04-20T02:00:00+02:00;Satisfaisant
559;8,01906E+13;15966908;2021-04-13T02:00:00+02:00;Satisfaisant
560;7,97861E+13;16101604;2021-06-30T02:00:00+02:00;Satisfaisant
561;8,12204E+13;16077211;2021-07-06T02:00:00+02:00;Très satisfaisant
562;8,04649E+13;15898212;2021-02-17T01:00:00+01:00;Satisfaisant
563;7,9788E+13;16005714;2021-05-18T02:00:00+02:00;A améliorer
564;8,12242E+13;16184948;2021-10-01T02:00:00+02:00;Très satisfaisant
565;8,0756E+13;15854012;2021-01-14T01:00:00+01:00;Très satisfaisant
566;7,98084E+13;16079601;2021-07-06T02:00:00+02:00;A améliorer
567;8,12611E+13;16191261;2021-10-07T02:00:00+02:00;Satisfaisant
568;8,0797E+13;16197829;2021-09-28T02:00:00+02:00;Très satisfaisant
569;7,9834E+13;15985538;2021-04-28T02:00:00+02:00;Satisfaisant
570;8,1282E+13;16021267;2021-06-01T02:00:00+02:00;A améliorer
571;8,08273E+13;16224125;2021-11-03T01:00:00+01:00;Très satisfaisant
572;7,9844E+13;16155075;2021-09-09T02:00:00+02:00;Satisfaisant
573;8,13141E+13;15856819;2021-01-14T01:00:00+01:00;A améliorer
574;8,08331E+13;15953612;2021-03-31T02:00:00+02:00;Satisfaisant
575;7,98473E+13;15927649;2021-03-10T01:00:00+01:00;A améliorer
576;8,13438E+13;15867578;2021-01-25T01:00:00+01:00;Satisfaisant
577;8,09025E+13;15857799;2021-01-13T01:00:00+01:00;Satisfaisant
578;7,98686E+13;16118847;2021-08-09T02:00:00+02:00;Satisfaisant
579;8,13801E+13;16159168;2021-09-14T02:00:00+02:00;Satisfaisant
580;8,09562E+13;15852729;2021-01-13T01:00:00+01:00;Très satisfaisant
581;7,99695E+13;15901385;2021-02-11T01:00:00+01:00;Satisfaisant
582;8,14169E+13;15990778;2021-05-03T02:00:00+02:00;Satisfaisant
583;8,09611E+13;15993602;2021-05-05T02:00:00+02:00;Très satisfaisant
584;8,01716E+13;16014088;2021-05-26T02:00:00+02:00;Satisfaisant
585;8,14399E+13;15977147;2021-04-21T02:00:00+02:00;Satisfaisant
586;8,09964E+13;16093845;2021-07-21T02:00:00+02:00;Satisfaisant
587;8,01768E+13;16011319;2021-05-25T02:00:00+02:00;Très satisfaisant
588;8,14567E+13;16091727;2021-07-20T02:00:00+02:00;Très satisfaisant
589;8,09985E+13;16224109;2021-11-03T01:00:00+01:00;A améliorer
590;8,02956E+13;16168139;2021-09-16T02:00:00+02:00;A améliorer
591;8,14841E+13;15896692;2021-02-16T01:00:00+01:00;Satisfaisant
592;8,10154E+13;16206749;2021-10-19T02:00:00+02:00;Très satisfaisant
593;8,03045E+13;15868257;2021-01-26T01:00:00+01:00;Satisfaisant
594;8,1495E+13;15900706;2021-02-18T01:00:00+01:00;Satisfaisant
595;8,10168E+13;16277643;2021-12-09T01:00:00+01:00;Satisfaisant
596;8,03109E+13;16221533;2021-10-21T02:00:00+02:00;Très satisfaisant
597;8,1497E+13;15903532;2021-02-18T01:00:00+01:00;Satisfaisant
598;8,10347E+13;16164595;2021-09-17T02:00:00+02:00;Satisfaisant
599;8,03989E+13;15995922;2021-04-30T02:00:00+02:00;Satisfaisant
600;8,14995E+13;15919680;2021-02-17T01:00:00+01:00;A améliorer
601;8,10408E+13;16078176;2021-07-08T02:00:00+02:00;Très satisfaisant
602;8,04249E+13;15969340;2021-04-12T02:00:00+02:00;Satisfaisant
603;8,15154E+13;16208900;2021-10-20T02:00:00+02:00;Satisfaisant
604;8,11131E+13;16090964;2021-07-20T02:00:00+02:00;Satisfaisant
605;8,04277E+13;15946511;2021-03-25T01:00:00+01:00;Très satisfaisant
606;8,15158E+13;16179375;2021-09-29T02:00:00+02:00;Satisfaisant
607;8,11804E+13;16037346;2021-05-19T02:00:00+02:00;Satisfaisant
608;8,04618E+13;16070167;2021-07-05T02:00:00+02:00;A améliorer
609;8,17826E+13;15949522;2021-03-29T02:00:00+02:00;Très satisfaisant
610;8,12204E+13;15980320;2021-04-23T02:00:00+02:00;Satisfaisant
611;8,0483E+13;16105451;2021-07-28T02:00:00+02:00;Satisfaisant
612;8,18417E+13;16120295;2021-08-10T02:00:00+02:00;Satisfaisant
613;8,12246E+13;16235767;2021-11-10T01:00:00+01:00;Satisfaisant
614;8,04921E+13;15935674;2021-03-18T01:00:00+01:00;Satisfaisant
615;8,185E+13;16093103;2021-07-21T02:00:00+02:00;Satisfaisant
616;8,12328E+13;15888644;2021-02-09T01:00:00+01:00;Satisfaisant
617;8,0524E+13;15857754;2021-01-13T01:00:00+01:00;Très satisfaisant
618;8,18789E+13;16062800;2021-06-29T02:00:00+02:00;Très satisfaisant
619;8,12441E+13;16004416;2021-05-18T02:00:00+02:00;Très satisfaisant
620;8,07823E+13;16043628;2021-06-16T02:00:00+02:00;Satisfaisant
621;8,19193E+13;15932935;2021-03-16T01:00:00+01:00;Satisfaisant
622;8,12826E+13;16042821;2021-06-03T02:00:00+02:00;Satisfaisant
623;8,07912E+13;16085279;2021-07-06T02:00:00+02:00;Satisfaisant
624;8,20403E+13;16203004;2021-10-15T02:00:00+02:00;Très satisfaisant
625;8,13076E+13;16074749;2021-07-06T02:00:00+02:00;Très satisfaisant
626;8,0818E+13;15891176;2021-02-11T01:00:00+01:00;Satisfaisant
627;8,20845E+13;15881764;2021-02-04T01:00:00+01:00;A améliorer
628;8,13207E+13;16006046;2021-05-18T02:00:00+02:00;Très satisfaisant
629;8,08273E+13;15969374;2021-04-14T02:00:00+02:00;Très satisfaisant
630;8,20988E+13;15980936;2021-04-09T02:00:00+02:00;Très satisfaisant
631;8,13549E+13;16031440;2021-06-08T02:00:00+02:00;Satisfaisant
632;8,08829E+13;16237453;2021-11-16T01:00:00+01:00;Très satisfaisant
633;8,22205E+13;16023183;2021-06-01T02:00:00+02:00;A améliorer
634;8,14092E+13;16084703;2021-07-13T02:00:00+02:00;Très satisfaisant
635;8,08858E+13;15919162;2021-02-24T01:00:00+01:00;A améliorer
636;8,22427E+13;15985967;2021-04-28T02:00:00+02:00;A améliorer
637;8,14128E+13;16167898;2021-09-21T02:00:00+02:00;Satisfaisant
638;8,10374E+13;16039899;2021-06-03T02:00:00+02:00;Très satisfaisant
639;8,2349E+13;15858824;2021-01-19T01:00:00+01:00;Satisfaisant
640;8,14147E+13;16031772;2021-06-08T02:00:00+02:00;Très satisfaisant
641;8,11253E+13;16062776;2021-06-29T02:00:00+02:00;Très satisfaisant
642;8,23588E+13;16118702;2021-08-03T02:00:00+02:00;A améliorer
643;8,14466E+13;16215027;2021-10-25T02:00:00+02:00;A améliorer
644;8,11292E+13;16059387;2021-06-28T02:00:00+02:00;Très satisfaisant
645;8,23713E+13;16032104;2021-06-08T02:00:00+02:00;Satisfaisant
646;8,17435E+13;15979403;2021-04-21T02:00:00+02:00;A améliorer
647;8,11385E+13;15924861;2021-03-10T01:00:00+01:00;Satisfaisant
648;8,23795E+13;15953520;2021-03-31T02:00:00+02:00;Satisfaisant
649;8,18032E+13;16024203;2021-06-02T02:00:00+02:00;A améliorer
650;8,11571E+13;16011168;2021-05-19T02:00:00+02:00;A améliorer
651;8,23929E+13;16287220;2021-12-16T01:00:00+01:00;Satisfaisant
652;8,1841E+13;15985981;2021-04-28T02:00:00+02:00;A améliorer
653;8,11885E+13;15907909;2021-02-23T01:00:00+01:00;Satisfaisant
654;8,24153E+13;15998319;2021-05-04T02:00:00+02:00;A améliorer
655;8,18712E+13;16208106;2021-10-20T02:00:00+02:00;A améliorer
656;8,24241E+13;15871086;2021-01-26T01:00:00+01:00;Satisfaisant
657;8,19198E+13;15852379;2021-01-13T01:00:00+01:00;Satisfaisant
658;8,11961E+13;16114577;2021-08-04T02:00:00+02:00;A améliorer
659;8,24263E+13;16053780;2021-06-22T02:00:00+02:00;Satisfaisant
660;8,19236E+13;15860025;2021-01-19T01:00:00+01:00;Satisfaisant
661;8,12928E+13;16240695;2021-11-17T01:00:00+01:00;Satisfaisant
662;8,25237E+13;16093175;2021-07-20T02:00:00+02:00;Très satisfaisant
663;8,19793E+13;16048068;2021-06-18T02:00:00+02:00;Très satisfaisant
664;8,13078E+13;16083221;2021-07-08T02:00:00+02:00;Satisfaisant
665;8,25403E+13;16208901;2021-10-20T02:00:00+02:00;Satisfaisant
666;8,20344E+13;16074167;2021-07-06T02:00:00+02:00;A améliorer
667;8,13313E+13;16015123;2021-05-27T02:00:00+02:00;Satisfaisant
668;8,27615E+13;15873875;2021-01-28T01:00:00+01:00;Satisfaisant
669;8,20668E+13;16052624;2021-06-21T02:00:00+02:00;A améliorer
670;8,13564E+13;16114813;2021-08-04T02:00:00+02:00;Satisfaisant
671;8,27728E+13;16209250;2021-10-21T02:00:00+02:00;Très satisfaisant
672;8,21091E+13;16159091;2021-09-09T02:00:00+02:00;Très satisfaisant
673;8,14386E+13;16262491;2021-11-23T01:00:00+01:00;Très satisfaisant
674;8,28391E+13;15900031;2021-02-17T01:00:00+01:00;Satisfaisant
675;8,21288E+13;15915122;2021-03-03T01:00:00+01:00;Très satisfaisant
676;8,14652E+13;16157873;2021-08-23T02:00:00+02:00;A améliorer
677;8,28897E+13;15921935;2021-03-09T01:00:00+01:00;Satisfaisant
678;8,21739E+13;16171601;2021-09-22T02:00:00+02:00;Très satisfaisant
679;8,14706E+13;15958527;2021-04-06T02:00:00+02:00;Très satisfaisant
680;8,28925E+13;16193586;2021-10-08T02:00:00+02:00;Satisfaisant
681;8,21839E+13;16221677;2021-10-28T02:00:00+02:00;Satisfaisant
682;8,14772E+13;15934397;2021-03-17T01:00:00+01:00;A améliorer
683;8,2903E+13;16224459;2021-10-21T02:00:00+02:00;Très satisfaisant
684;8,22505E+13;16020841;2021-06-01T02:00:00+02:00;Très satisfaisant
685;8,14875E+13;16185190;2021-10-01T02:00:00+02:00;Très satisfaisant
686;8,29115E+13;16015540;2021-05-27T02:00:00+02:00;Satisfaisant
687;8,22536E+13;15989222;2021-04-30T02:00:00+02:00;Très satisfaisant
