;SIRET;APP_Libelle_activite_etablissement
17953;8,3061E+13;Restaurant
17954;7,50722E+13;Restaurant
17955;4,44399E+13;Restaurant
17956;4,5346E+13;Restaurant
17957;3,50434E+13;Transformation de produits de la pêche
17958;8,84567E+13;Restaurant
17959;8,496E+13;Restaurant
17960;3,44981E+13;Entreposage de distribution de denrées alimentaires
17961;5,10952E+13;Restaurant
17962;8,21698E+13;Restaurant
17963;4,8725E+13;Halle à M./1ére vente/Vente en gros produits de la pêche
17964;8,81698E+13;Restaurant
17965;3,3512E+13;Restauration collective
17966;7,77907E+13;Restauration collective
17967;4,2121E+13;Transformation de produits carnés
17968;8,30867E+13;Restaurant
17969;3,06646E+13;VH, VSM, préparation viandes boucherie
17970;3,42985E+13;Restauration collective
17971;4,04074E+13;Transport de denrées alimentaires
17972;8,3094E+13;Restaurant
17973;8,81966E+13;Restaurant
17974;8,28144E+13;Restaurant
17975;8,38553E+13;Restaurant
17976;4,22643E+13;Commerce alimentaire
17977;2,65613E+13;Restauration collective
17978;8,1935E+13;Restaurant
17979;8,43267E+13;Libre service|Alimentation générale
17980;7,75689E+13;Restauration collective
17981;7,8515E+13;Restauration collective
17982;8,29236E+13;Restaurant
17983;4,11177E+13;Transport de denrées alimentaires
17984;8,52502E+13;Libre service|Alimentation générale
17985;8,84047E+13;Libre service|Alimentation générale
17986;7,76221E+13;Découpe de viandes de volailles/lagomorphe
17987;8,7836E+13;Producteur fermier
17988;4,00378E+13;Transformation de produits carnés
17989;7,77188E+13;Restauration collective
17990;1,902E+13;Restauration collective
17991;8,52952E+13;Restaurant
17992;2,675E+13;Restauration collective
17993;8,25355E+13;Restaurant
17994;5,33506E+13;Boucherie-Charcuterie
17995;3,98252E+13;Traiteur
17996;2,116E+13;Restauration collective
17997;5,31859E+13;Purification/Expédition de coquillages
17998;4,84182E+13;Restaurant
17999;8,45325E+13;Libre service|Alimentation générale
18000;7,7556E+13;Restauration collective
18001;5,29518E+13;Boucherie-Charcuterie
18002;8,90264E+13;Restaurant
18003;5,92003E+13;Restaurant
18004;5,20573E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18005;8,83006E+13;Restaurant
18006;4,2824E+13;Entreposage de distribution de denrées alimentaires
18007;4,04372E+13;Mareyage et préparation de produits de la pêche
18008;2,14502E+13;Restauration collective
18009;8,18059E+13;Purification/Expédition de coquillages
18010;2,638E+13;Restauration collective
18011;4,03878E+13;Traiteur
18012;7,89631E+13;Restauration collective
18013;2,15705E+13;Restaurant
18014;8,84321E+13;Restaurant
18015;4,40908E+13;Restaurant
18016;5,37841E+13;Restaurant
18017;4,78217E+13;Restauration collective
18018;2,192E+13;Restauration collective
18019;5,32101E+13;Restaurant
18020;4,50229E+13;Restaurant
18021;7,75652E+13;Restauration collective
18022;7,81453E+13;Restauration collective
18023;5,3893E+13;Restaurant
18024;8,12455E+13;Restaurant
18025;7,75694E+13;Vente en gros de viande de boucherie
18026;8,81573E+13;Restaurant
18027;5,23106E+13;Centre d'emballage des oeufs
18028;8,88738E+13;Découpe de viande de boucherie
18029;3,82864E+13;Restauration collective
18030;3,44164E+13;Restaurant
18031;8,87486E+13;Poissonnerie
18032;4,03647E+13;Transformation de produits carnés
18033;8,11166E+13;Producteur fermier
18034;8,88738E+13;VH, VSM, préparation viandes boucherie
18035;5,34262E+13;Traiteur
18036;2,184E+13;Restauration collective
18037;7,75618E+13;Restauration collective
18038;4,29534E+13;Poissonnerie
18039;7,9402E+13;Traiteur
18040;8,87486E+13;Libre service|Alimentation générale
18041;4,39335E+13;Découpe de viandes de volailles/lagomorphe
18042;2,19722E+13;Restauration collective
18043;5,13246E+13;Restaurant
18044;2,156E+13;Restauration collective
18045;3,11878E+13;VH, VSM, préparation viandes volailles lagomorphes
18046;5,29499E+13;Restaurant
18047;8,34787E+13;Restaurant
18048;5,2399E+13;Restaurant
18049;3,84033E+13;Restaurant
18050;3,28297E+13;Restaurant
18051;4,91044E+13;Restaurant
18052;3,03284E+13;Restaurant
18053;8,31237E+13;Restaurant
18054;3,42031E+13;Transformation de produits de la pêche
18055;8,15058E+13;Restaurant
18056;3,38734E+13;Transformation de lait ou produits laitiers
18057;5,00298E+13;Restaurant
18058;8,81533E+13;Producteur fermier
18059;4,30432E+13;Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie
18060;8,14662E+13;Restaurant
18061;9,01971E+13;Restaurant
18062;4,04883E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18063;7,81016E+13;Restauration collective
18064;7,86185E+13;Restauration collective
18065;7,94281E+13;VH, VSM, préparation viandes boucherie
18066;8,21844E+13;Restaurant
18067;8,95098E+13;Restaurant
18068;8,35198E+13;Restaurant
18069;3,22108E+13;Restauration collective
18070;4,39323E+13;Préparation de produits composés
18071;3,38253E+13;Restauration collective
18072;8,52643E+13;Purification/Expédition de coquillages
18073;3,38606E+13;Boucherie-Charcuterie
18074;2,17806E+13;Restauration collective
18075;2,6731E+13;Restauration collective
18076;4,91037E+13;Transformation de lait ou produits laitiers
18077;3,26534E+13;Transformation de produits carnés
18078;8,4458E+13;Fromagerie|Alimentation générale
18079;3,83832E+13;Libre service|Alimentation générale
18080;3,26534E+13;Découpe de viande de boucherie
18081;8,20269E+13;Restaurant
18082;3,25163E+13;Caves d'affinage
18083;8,24664E+13;Restauration collective
18084;7,99615E+13;Boucherie-Charcuterie
18085;4,2121E+13;Transformation de produits de la pêche
18086;5,07609E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
18087;4,25053E+13;VH, VSM, préparation viandes boucherie
18088;3,43263E+13;Libre service
18089;3,83371E+13;Découpe de viandes de volailles/lagomorphe
18090;8,77993E+13;Restaurant
18091;8,43267E+13;Boucherie-Charcuterie
18092;3,0484E+13;Transformation de produits de la pêche
18093;3,82811E+13;Libre service|Alimentation générale
18094;8,10904E+13;Restaurant
18095;5,00438E+13;Transformation de produits carnés
18096;4,99027E+13;Alimentation générale
18097;4,34261E+13;Boucherie-Charcuterie
18098;4,51707E+13;Découpe de viande de boucherie
18099;5,20818E+13;Restaurant
18100;8,94756E+13;Transformation de lait ou produits laitiers
18101;7,92149E+13;Rayon fromagerie
18102;8,91699E+13;Restaurant
18103;4,07985E+13;Boucherie-Charcuterie
18104;2,16003E+13;Restauration collective
18105;7,75674E+13;Restauration collective
18106;5,11782E+13;Restaurant
18107;7,90608E+13;Transformation de produits carnés
18108;8,822E+13;Restaurant
18109;P00012776001;Traiteur
18110;7,78607E+13;Restauration collective
18111;3,77915E+13;Boulangerie-Pâtisserie
18112;P00012777001;Traiteur
18113;8,41214E+13;Boulangerie-Pâtisserie
18114;8,50364E+13;Restaurant
18115;4,53901E+13;Poissonnerie|Boucherie-Charcuterie
18116;3,51442E+13;Restauration collective
18117;4,21093E+13;Producteur fermier
18118;8,01381E+13;Restaurant
18119;4,02356E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18120;7,80124E+13;Restauration collective
18121;2,6071E+13;Restauration collective
18122;3,41298E+13;Producteur fermier
18123;2,293E+13;Transport de denrées alimentaires
18124;2,642E+13;Restauration collective
18125;7,51247E+13;Traiteur
18126;8,08504E+13;Restaurant
18127;7,76944E+13;Restauration collective
18128;8,18306E+13;Producteur fermier
18129;3,20977E+13;Restauration collective
18130;8,03981E+13;Restaurant
18131;9,0241E+13;Restaurant
18132;9,01824E+13;Restaurant
18133;8,40806E+13;Restaurant
18134;8,95319E+13;Restaurant
18135;5,10881E+13;Restauration collective
18136;4,90121E+13;Restauration collective
18137;2,14401E+13;Restauration collective
18138;5,13745E+13;Restaurant
18139;8,13251E+13;Restaurant
18140;8,27517E+13;Restaurant
18141;8,03965E+13;Commerce alimentaire
18142;3,26354E+13;Purification/Expédition de coquillages
18143;4,00678E+13;Producteur fermier
18144;4,42103E+13;Libre service
18145;5,38763E+13;Restaurant
18146;8,33109E+13;Restaurant
18147;8,40593E+13;Restaurant
18148;8,54038E+13;Restaurant
18149;5,38113E+13;Restaurant
18150;7,88476E+13;Restaurant
18151;2,65907E+13;Restauration collective
18152;8,90003E+13;Restaurant
18153;4,33019E+13;Transformation de produits carnés
18154;4,82277E+13;Libre service|Alimentation générale
18155;7,85228E+13;Restauration collective
18156;8,84277E+13;Restaurant
18157;7,84257E+13;Restauration collective
18158;3,33583E+13;Entreposage de distribution de denrées alimentaires
18159;3,52637E+13;Restauration collective
18160;8,21065E+13;Restaurant
18161;4,99082E+13;Restaurant
18162;3,93682E+13;Transformation de produits carnés
18163;7,90608E+13;Découpe de viande de boucherie
18164;4,12082E+13;Transformation de produits carnés
18165;3,95102E+13;Producteur fermier
18166;7,75616E+13;Restauration collective
18167;8,42606E+13;Transformation de lait ou produits laitiers
18168;3,77552E+13;Restauration collective
18169;4,28118E+13;Restaurant
18170;8,99433E+13;Restaurant
18171;8,21669E+13;Restaurant
18172;2,192E+13;Restauration collective
18173;3,42207E+13;Transport de denrées alimentaires
18174;8,90443E+13;Restaurant
18175;8,31613E+13;Restaurant
18176;4,11076E+13;Transport de denrées alimentaires
18177;3,94272E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
18178;8,27953E+13;Libre service|Alimentation générale
18179;4,778E+13;Purification/Expédition de coquillages
18180;3,82928E+13;Rayon poissonnerie
18181;4,01608E+13;Traiteur|Boucherie-Charcuterie
18182;5,01695E+13;Restaurant
18183;3,82928E+13;Rayon traiteur
18184;7,50264E+13;Restaurant
18185;3,01546E+13;Transformation de lait ou produits laitiers
18186;8,92778E+13;Restaurant
18187;3,82225E+13;Mareyage et préparation de produits de la pêche
18188;3,99297E+13;Traiteur
18189;1,95E+13;Restauration collective
18190;7,8481E+13;Restauration collective
18191;4,0258E+13;Restauration collective
18192;8,43587E+13;Restaurant
18193;2,62856E+13;Restauration collective
18194;8,09904E+13;Restauration collective
18195;7,89742E+13;Libre service|Alimentation générale
18196;4,24623E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18197;5,38357E+13;Restaurant
18198;8,80019E+13;Producteur fermier
18199;2,00018E+13;Restauration collective
18200;7,82396E+13;Restauration collective
18201;8,30408E+13;Restaurant
18202;8,09968E+13;Libre service
18203;8,37981E+13;Traiteur|Boucherie-Charcuterie
18204;3,43275E+13;Producteur fermier
18205;8,21147E+13;Boulangerie-Pâtisserie
18206;7,89369E+13;Restaurant
18207;8,52042E+13;Producteur fermier
18208;8,99892E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18209;4,22453E+13;Mareyage et préparation de produits de la pêche
18210;4,23657E+13;Libre service|Alimentation générale
18211;8,44646E+13;Restaurant
18212;8,97515E+13;Boulangerie-Pâtisserie
18213;1,987E+13;Restauration collective
18214;4,14116E+13;Alimentation générale|Boulangerie-Pâtisserie
18215;7,83245E+13;Restauration collective
18216;2,284E+13;Restauration collective
18217;8,9974E+13;Restaurant
18218;8,90103E+13;Producteur fermier
18219;8,39821E+13;Purification/Expédition de coquillages
18220;5,13818E+13;Transformation de lait ou produits laitiers
18221;8,50087E+13;Transformation de lait ou produits laitiers
18222;3,94856E+13;Transformation de produits de la pêche
18223;8,85123E+13;Boucherie-Charcuterie
18224;2,66203E+13;Restauration collective
18225;4,51321E+13;Rayon poissonnerie
18226;6,4568E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18227;4,83263E+13;Rayon fromagerie|Rayon boucherie-charcuterie
18228;5,09401E+13;Centre d'emballage des oeufs
18229;4,12143E+13;Restauration collective
18230;7,8692E+13;Rayon poissonnerie
18231;8,9171E+13;Boucherie-Charcuterie
18232;2,192E+13;Restauration collective
18233;7,75629E+13;Restauration collective
18234;8,48084E+13;Poissonnerie
18235;8,39888E+13;Boucherie-Charcuterie
18236;8,23959E+13;Producteur fermier
18237;6,62025E+13;Restauration collective
18238;4,44845E+13;Restaurant
18239;8,28497E+13;Restaurant
18240;8,99104E+13;Restaurant
18241;4,12384E+13;VH, VSM, préparation viandes boucherie
18242;7,75662E+13;Restauration collective
18243;8,80739E+13;Restaurant
18244;4,50029E+13;Boulangerie-Pâtisserie
18245;7,81453E+13;Restauration collective
18246;3,93422E+13;Découpe de viande de boucherie
18247;8,87616E+13;Restaurant
18248;5,72079E+13;Restaurant
18249;4,9668E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
18250;8,87473E+13;Restaurant
18251;8,5388E+13;Restaurant
18252;8,40906E+13;Restaurant
18253;8,50372E+13;Restaurant
18254;8,51952E+13;Restaurant
18255;8,48464E+13;Restaurant
18256;4,44331E+13;Entreposage de distribution de denrées alimentaires
18257;7,7563E+13;Restauration collective
18258;8,35023E+13;Restaurant
18259;2,14902E+13;Restauration collective
18260;4,14463E+13;Restaurant
18261;1,973E+13;Restauration collective
18262;4,28268E+13;Libre service
18263;8,18582E+13;Libre service
18264;8,79191E+13;Restaurant
18265;8,81241E+13;Restaurant
18266;8,40656E+13;Restaurant
18267;4,94E+13;Restauration collective
18268;8,71201E+13;Découpe de viande de boucherie
18269;5,10618E+13;Transformation de lait ou produits laitiers
18270;1,99732E+13;Restauration collective
18271;7,86116E+13;Restauration collective
18272;7,98743E+13;Boucherie-Charcuterie
18273;3,18571E+13;Restauration collective
18274;7,51024E+13;Producteur fermier
18275;8,52701E+13;Restaurant
18276;8,08436E+13;Restaurant
18277;8,90693E+13;Restaurant
18278;4,89216E+13;Purification/Expédition de coquillages
18279;8,12613E+13;Restauration collective
18280;8,17518E+13;Restaurant
18281;8,51224E+13;Restaurant
18282;8,92042E+13;Libre service|Alimentation générale|Boucherie-Charcuterie
18283;8,89688E+13;Boulangerie-Pâtisserie
18284;8,21621E+13;Restaurant
18285;5,196E+13;Centre d'emballage des oeufs
18286;3,91378E+13;Restaurant
18287;4,80938E+13;Transformation de lait ou produits laitiers
18288;8,04841E+13;Poissonnerie
18289;3,48371E+13;Rayon poissonnerie|Rayon fromagerie|Rayon traiteur|Rayon pain/viennoiserie/pâtisserie|Rayon boucherie-charcuterie
18290;8,29657E+13;Restaurant
18291;8,47852E+13;Restaurant
18292;4,94171E+13;Restaurant
18293;3,18224E+13;Restauration collective
18294;3,13151E+13;Découpe de viande de boucherie
18295;3,33988E+13;Restauration collective
18296;4,22964E+13;Transformation de lait ou produits laitiers
18297;8,50709E+13;Boucherie-Charcuterie
18298;3,82146E+13;Transport de denrées alimentaires
18299;4,15125E+13;Traiteur
18300;4,85016E+13;Restaurant
18301;8,98212E+13;Restaurant
18302;4,05392E+13;Transformation de lait ou produits laitiers
18303;4,93568E+13;Restauration collective
18304;2,17605E+13;Restauration collective
18305;3,83987E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
18306;5,42053E+13;Restauration collective
18307;3,4865E+13;Entreposage de produits de la pêche
18308;5,25078E+13;Boucherie-Charcuterie
18309;8,38813E+13;Boucherie-Charcuterie
18310;4,92684E+13;Transformation de produits de la pêche
18311;4,53967E+13;Boulangerie-Pâtisserie
18312;4,51065E+13;Restaurant
18313;3,20724E+13;Découpe de viande de boucherie
18314;3,97594E+13;Restauration collective
18315;4,23202E+13;Restaurant
18316;4,50966E+13;Restauration collective
18317;5,52083E+13;Rayon poissonnerie|Rayon traiteur|Rayon boucherie-charcuterie
18318;8,78517E+13;Restaurant
18319;3,27398E+13;Producteur fermier
18320;4,7845E+13;Producteur fermier
18321;7,75545E+13;Restauration collective
18322;7,7561E+13;Restauration collective
18323;5,31904E+13;Autres activités de remise directe
18324;4,91303E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18325;4,97727E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18326;8,18862E+13;Producteur fermier
18327;3,04064E+13;Restaurant
18328;5,25256E+13;Purification/Expédition de coquillages
18329;3,23857E+13;Restauration collective
18330;3,0471E+13;Transformation de lait ou produits laitiers
18331;8,33978E+13;Centre d'emballage des oeufs
18332;8,18862E+13;Producteur fermier
18333;2,13001E+13;Restauration collective
18334;7,75711E+13;Restauration collective
18335;4,2261E+13;Restaurant
18336;3,35075E+13;Restaurant
18337;3,16102E+13;Boulangerie-Pâtisserie
18338;5,1375E+13;Restaurant
18339;7,50066E+13;Boulangerie-Pâtisserie
18340;3,43263E+13;Libre service
18341;4,88646E+13;Producteur fermier
18342;8,43172E+13;Fromagerie|Alimentation générale|Boucherie-Charcuterie
18343;4,31834E+13;Restaurant
18344;3,3457E+13;Restauration collective
18345;7,84802E+13;Restaurant
18346;3,82777E+13;Restauration collective
18347;7,75561E+13;Restauration collective
18348;9,50415E+13;Commerce alimentaire
18349;8,02208E+13;Restaurant
18350;8,52685E+13;Restaurant
18351;2,18301E+13;Restauration collective
18352;7,92732E+13;Boulangerie-Pâtisserie
18353;8,1937E+13;Restaurant
18354;2,639E+13;Restauration collective
18355;5,31971E+13;Transformation de lait ou produits laitiers
