SIRET;Code_postal;APP_Libelle_activite_etablissement;Agrement;ods_type_activite;Synthese_eval_sanit_A améliorer;Synthese_eval_sanit_A corriger de manière urgente;Synthese_eval_sanit_Satisfaisant;Synthese_eval_sanit_Très satisfaisant
53484162200028;63;Restaurant;1;Autres;0;0;0;1
66201354900016;92;Alimentation générale;1;Autres;0;0;1;0
79155207800010;35;Primeur;1;Autres;0;0;0;1
53741516800013;69;Boucherie-Charcuterie;1;Autres;0;0;0;1
68980159500018;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
79183447600016;91;Restaurant;1;Autres;0;0;1;0
53758868300020;65;Restaurant;1;Autres;0;0;0;1
69203352500019;92;Alimentation générale;1;Autres;0;0;1;0
79185378100023;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
53862222600016;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
75055705000010;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79201459900015;78;Restaurant;1;Autres;0;0;1;0
53877923200015;92;Alimentation générale;1;Autres;0;0;1;0
75065671200015;78;Restaurant;1;Autres;1;0;0;0
79248370300015;29;Boucherie-Charcuterie;1;Autres;0;0;1;0
53878294700013;95;Alimentation générale;1;Autres;0;0;1;0
75074944200018;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79258124100025;69;Alimentation générale;1;Autres;0;0;1;0
55208329700317;92;Alimentation générale;1;Autres;0;0;0;1
75081267900017;78;Restaurant;1;Autres;0;0;1;0
55208329700333;92;Alimentation générale;1;Autres;0;0;0;1
75091067100015;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79318189200019;6;Restaurant;1;Autres;1;0;0;0
56212772000018;92;Alimentation générale;1;Autres;0;0;1;0
75111127900012;73;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
79401925700011;91;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
63200001401611;92;Alimentation générale;1;Autres;0;0;1;0
75163299300026;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
74989209700025;69;Restaurant;1;Autres;1;0;0;0
75218099200022;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79518229400012;95;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
74995631400027;91;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
75243058700010;94;Alimentation générale;1;Autres;0;0;1;0
79746797400029;14;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
75043425000528;92;Alimentation générale;1;Autres;0;0;1;0
75285694800019;78;Restaurant;1;Autres;0;0;1;0
79855168500018;78;Restaurant;1;Autres;1;0;0;0
75314833700029;73;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
75335005700018;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79880010800010;73;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
75315775900030;69;Alimentation générale;1;Autres;0;0;0;1
75356729600011;91;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
75359330000019;74;Restaurant;1;Autres;0;0;1;0
75401365400019;1;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80131188700013;95;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80164542500019;91;Chocolatier;1;Autres;0;0;0;1
80186791200017;91;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80194083400014;62;Restaurant;1;Autres;1;0;0;0
78913978900190;1;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
80274322900022;92;Boucherie-Charcuterie;1;Autres;0;0;1;0
79025945100025;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
79041209200013;78;Restaurant;1;Autres;0;0;1;0
78898450800028;92;Restaurant;1;Autres;1;0;0;0
80361727300013;38;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79046725200017;29;Restaurant;1;Autres;1;0;0;0
78929653000015;78;Restaurant;1;Autres;0;0;1;0
80365401100011;92;Restaurant;1;Autres;1;0;0;0
78945280200018;29;Restaurant;1;Autres;0;0;0;1
80385585700014;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79238294700028;62;Restaurant;1;Autres;1;0;0;0
78962003600010;94;Alimentation générale;1;Autres;1;0;0;0
80389381700012;62;Restaurant;1;Autres;0;0;1;0
79334448200013;65;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
78982202000010;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
80476015500031;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79353516200010;92;Restaurant;1;Autres;0;0;1;0
79358790800013;92;Restaurant;1;Autres;1;0;0;0
79159408800027;74;Restaurant;1;Autres;0;0;1;0
80520767700016;95;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79540640400033;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
79243199100019;62;Boucherie-Charcuterie;1;Autres;0;0;1;0
80832847000014;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79334673500020;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80836061400016;95;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
79775403300018;91;Alimentation générale;1;Autres;0;0;0;1
79354171500033;62;Restaurant;1;Autres;0;0;1;0
80950533200019;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
79883612800016;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79388748000036;95;Alimentation générale;1;Autres;0;0;1;0
81028103000017;63;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
79897965400018;95;Restaurant;1;Autres;0;0;1;0
79415568900019;69;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
81044626000012;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79941315800020;69;Restaurant;1;Autres;0;0;0;1
79422864300027;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81091162800016;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79984753800011;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79454083100011;3;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81145600300011;78;Restaurant;1;Autres;1;0;0;0
80036524900013;92;Restaurant;1;Autres;1;0;0;0
79517679100015;29;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
80129041200023;63;Restaurant;1;Autres;0;0;1;0
79531800500019;92;Restaurant;1;Autres;0;0;1;0
81186910600013;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80190607400027;95;Alimentation générale;1;Autres;0;0;1;0
79787961600028;92;Restaurant;1;Autres;1;0;0;0
80756028900017;69;Alimentation générale;1;Autres;0;0;0;1
79808431500018;91;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81261060800026;95;Boucherie-Charcuterie;1;Autres;0;0;1;0
79834021200017;78;Restaurant;1;Autres;0;0;1;0
81281974600015;2;Poissonnerie;1;Autres;1;0;0;0
80827286800023;29;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
79843994900016;92;Restaurant;1;Autres;0;0;1;0
81314077900014;65;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
80833053400013;92;Restaurant;1;Autres;0;0;1;0
79847274200013;78;Restaurant;1;Autres;1;0;0;0
81343820700025;95;Traiteur;1;Autres;0;0;1;0
80902481300010;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
79868641600016;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81380060400023;91;Restaurant;1;Autres;0;0;1;0
80956214300036;38;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
79969495500011;92;Alimentation générale;1;Autres;0;0;1;0
81416887800019;2;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80961059500013;73;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
80171604400046;92;Alimentation générale;1;Autres;0;0;1;0
81439915000014;91;Restaurant;1;Autres;0;0;1;0
80996419000023;63;Restaurant;1;Autres;0;0;1;0
80176795500017;91;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
81456691500025;92;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
80998546800010;29;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81484069000014;80;Restaurant;1;Autres;0;0;1;0
81015421100033;69;Restaurant;1;Autres;0;0;0;1
80304508700019;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81495037400029;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81016809600016;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80310913100018;69;Restaurant;1;Autres;0;0;0;1
81496996000016;92;Alimentation générale;1;Autres;0;0;1;0
81034695700030;78;Restaurant;1;Autres;0;0;1;0
80398912800050;80;Boucherie-Charcuterie;1;Autres;0;0;1;0
80424888800013;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81515404200015;38;Restaurant;1;Autres;0;0;1;0
81113060800011;94;Alimentation générale;1;Autres;0;0;1;0
80427739000014;92;Restaurant;1;Autres;0;0;0;1
81515836500016;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81180379000021;92;Alimentation générale;1;Autres;0;0;1;0
81782631600017;91;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
81220419600016;78;Restaurant;1;Autres;0;0;1;0
80483043800037;3;Restaurant;1;Autres;0;0;1;0
81841657000013;94;Alimentation générale;1;Autres;0;0;1;0
81224644500017;92;Boucherie-Charcuterie;1;Autres;0;0;1;0
80492088200011;92;Restaurant;1;Autres;0;0;1;0
81850012600011;92;Alimentation générale;1;Autres;0;0;1;0
81232837500033;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80523991000013;92;Restaurant;1;Autres;0;0;0;1
81878871300019;29;Restaurant;1;Autres;0;0;0;1
81244114500016;38;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
80782265500013;92;Restaurant;1;Autres;0;0;1;0
81919344200012;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81282602200012;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
80791176300017;78;Alimentation générale;1;Autres;0;0;1;0
82040313700038;92;Restaurant;1;Autres;0;0;0;1
81307646000027;65;Restaurant;1;Autres;0;0;0;1
80817975800046;92;Restaurant;1;Autres;0;0;1;0
82084450400010;2;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81320665300012;29;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
80827286800015;29;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
82098788100019;91;Restaurant;1;Autres;0;0;0;1
81354916900031;92;Boucherie-Charcuterie;1;Autres;0;0;1;0
80882912100017;91;Restaurant;1;Autres;0;0;0;1
82220478000016;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
80885794000015;44;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82242694600015;78;Alimentation générale;1;Autres;1;0;0;0
81412849200018;92;Alimentation générale;1;Autres;0;0;1;0
82348998400018;80;Boucherie-Charcuterie;1;Autres;0;0;1;0
81414741900018;1;Boucherie-Charcuterie;1;Autres;0;0;0;1
81125313700012;29;Restaurant;1;Autres;0;0;0;1
82358772000017;94;Alimentation générale;1;Autres;1;0;0;0
81446583700015;95;Boucherie-Charcuterie;1;Autres;1;0;0;0
81129231700013;84;Restaurant;1;Autres;0;0;0;1
82371349000014;47;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81743533200017;92;Restaurant;1;Autres;1;0;0;0
82379547100015;38;Restaurant;1;Autres;0;0;1;0
81803177500021;92;Alimentation générale;1;Autres;1;0;0;0
81157103300018;78;Restaurant;1;Autres;1;0;0;0
82392916100011;74;Restaurant;1;Autres;0;0;1;0
81840962500014;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81188493100023;7;Alimentation générale;1;Autres;0;0;1;0
82415266400010;65;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81871158200010;78;Restaurant;1;Autres;1;0;0;0
82424098000030;69;Restaurant;1;Autres;0;0;1;0
81919848200013;69;Alimentation générale;1;Autres;0;0;1;0
81196116800010;78;Restaurant;1;Autres;1;0;0;0
81923596100011;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81292780400011;92;Alimentation générale;1;Autres;0;0;1;0
81979343100027;91;Traiteur;1;Autres;0;0;0;1
81307808600010;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82540268800014;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82034383800026;78;Restaurant;1;Autres;1;0;0;0
81331321000011;44;Restaurant;1;Autres;0;0;1;0
82761506300027;69;Alimentation générale;1;Autres;0;0;1;0
82066786300014;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81356364000016;47;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82772767800019;14;Boucherie-Charcuterie;1;Autres;0;0;0;1
82109080000011;92;Restaurant;1;Autres;0;0;0;1
81438647000011;69;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
82839124300015;80;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82128787700012;92;Restaurant;1;Autres;0;0;0;1
82889715700024;69;Restaurant;1;Autres;0;0;1;0
82173934900024;69;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
81470568700022;47;Restaurant;1;Autres;0;0;0;1
82892542000014;91;Restaurant;1;Autres;0;0;1;0
82183943800024;69;Restaurant;1;Autres;0;0;1;0
81477220800017;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82902977600012;69;Restaurant;1;Autres;0;0;0;1
82250530100017;65;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
81487540700011;75;Restaurant;1;Autres;0;0;0;1
82911516100020;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82253642100032;91;Traiteur;1;Autres;0;0;0;1
81489123000017;69;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
82928822400019;91;Restaurant;1;Autres;0;0;1;0
82311341000018;78;Alimentation générale;1;Autres;1;0;0;0
81505438200024;69;Restaurant;1;Autres;0;0;0;1
82932902800015;62;Restaurant;1;Autres;0;0;1;0
82357809100022;78;Restaurant;1;Autres;0;0;0;1
81761094200010;94;Poissonnerie;1;Autres;1;0;0;0
82956483000018;78;Restaurant;1;Autres;1;0;0;0
82358506200032;6;Restaurant;1;Autres;1;0;0;0
83032860500019;94;Alimentation générale;1;Autres;0;0;1;0
82389697200010;92;Restaurant;1;Autres;1;0;0;0
81822191300010;91;Restaurant;1;Autres;0;0;0;1
83047991100018;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82426050900024;95;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
81837548700019;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83080138700028;2;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82751460500019;91;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
81873083000010;29;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83120004300634;94;Restaurant;1;Autres;0;0;0;1
82754679700016;78;Restaurant;1;Autres;0;0;1;0
81926149600049;41;Alimentation générale;1;Autres;1;0;0;0
83137917700015;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82758012700013;78;Restaurant;1;Autres;1;0;0;0
81929273100018;91;Restaurant;1;Autres;0;0;0;1
83152067100015;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82771184700018;80;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81965435100017;29;Restaurant;1;Autres;0;0;0;1
83169049000022;29;Traiteur;1;Autres;0;0;0;1
82780862700018;94;Alimentation générale;1;Autres;0;0;1;0
81991652900012;91;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83189238500012;1;Alimentation générale;1;Autres;0;0;0;1
82807221500019;92;Boulangerie-Pâtisserie;1;Autres;0;1;0;0
82027589900020;92;Primeur;1;Autres;0;0;1;0
83207782000013;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82808362600014;92;Alimentation générale;1;Autres;0;0;1;0
82056101700014;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83208270500019;69;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
82842857300012;92;Alimentation générale;1;Autres;0;0;1;0
82068596400018;91;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83214138600017;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82859254300015;63;Restaurant;1;Autres;0;0;1;0
82095686000010;47;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83224203600016;69;Restaurant;1;Autres;0;0;0;1
82860489200012;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82129244800015;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83238005900010;71;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
82130691700013;94;Alimentation générale;1;Autres;0;0;1;0
83296360700029;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82181056100018;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82914843600027;2;Boucherie-Charcuterie;1;Autres;1;0;0;0
82190119600013;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83344278300019;92;Alimentation générale;1;Autres;1;0;0;0
82959154400012;62;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
82202536700019;91;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83392107500010;92;Restaurant;1;Autres;0;0;1;0
82982822700019;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82232550200018;29;Restaurant;1;Autres;0;0;0;1
83465068100028;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82246264400011;2;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83469707000011;38;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83005716200026;78;Restaurant;1;Autres;1;0;0;0
82380375400014;78;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83470139300011;95;Restaurant;1;Autres;0;0;1;0
83021817800010;6;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
82400814800028;65;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83509552200016;65;Restaurant;1;Autres;0;0;1;0
83026218400013;92;Restaurant;1;Autres;0;0;0;1
82428235400011;69;Restaurant;1;Autres;0;0;0;1
83527459800019;91;Restaurant;1;Autres;0;0;0;1
83053183600021;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82443810500028;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83057255800013;69;Restaurant;1;Autres;0;0;1;0
82460969700019;74;Restaurant;1;Autres;0;0;1;0
83763758600020;78;Alimentation générale;1;Autres;0;0;1;0
83805994700013;92;Restaurant;1;Autres;1;0;0;0
83101254700020;78;Boucherie-Charcuterie;1;Autres;1;0;0;0
82523387700018;78;Restaurant;1;Autres;0;0;1;0
83107807600013;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82537827600018;92;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83886716600012;92;Traiteur;1;Autres;0;0;1;0
83126678800015;92;Alimentation générale;1;Autres;1;0;0;0
82760385300017;92;Restaurant;1;Autres;1;0;0;0
83897164600016;78;Restaurant;1;Autres;1;0;0;0
82781928500012;95;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83938101900018;62;Restaurant;1;Autres;0;0;1;0
83134744800027;69;Chocolatier;1;Autres;1;0;0;0
82811334000016;92;Restaurant;1;Autres;0;0;1;0
83965583400019;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83150195200012;69;Restaurant;1;Autres;0;0;1;0
82818148700012;78;Restaurant;1;Autres;0;0;1;0
83973725100026;94;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83165251600012;95;Restaurant;1;Autres;0;0;0;1
82841197500018;38;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
84003703000011;71;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83171213800021;78;Restaurant;1;Autres;0;0;1;0
82842434100026;94;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84052209800028;69;Rayon fruits & légumes;1;Autres;0;0;1;0
83209177100010;69;Alimentation générale;1;Autres;0;0;0;1
82861415600010;80;Boucherie-Charcuterie;1;Autres;0;0;1;0
84090055900021;38;Boucherie-Charcuterie;1;Autres;0;0;1;0
83211254400016;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
82902484300015;94;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84111363200019;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83282737200018;94;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83020931800021;35;Restaurant;1;Autres;0;0;0;1
84111496000013;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83327333700018;95;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83110719800010;78;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84149977500010;78;Restaurant;1;Autres;1;0;0;0
83115483600025;69;Restaurant;1;Autres;1;0;0;0
84175828700012;95;Rayon fromagerie;1;Autres;1;0;0;0
83404252500016;92;Boucherie-Charcuterie;1;Autres;1;0;0;0
83133185500013;78;Restaurant;1;Autres;1;0;0;0
84191583800012;41;Alimentation générale;1;Autres;1;0;0;0
84243202300013;41;Restaurant;1;Autres;0;0;1;0
84340355100016;62;Rayon boucherie-charcuterie;1;Autres;1;0;0;0
83488277100019;62;Restaurant;1;Autres;1;0;0;0
83215043700016;91;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
84340980600018;65;Restaurant;1;Autres;0;0;1;0
83814276800012;91;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
83257534400011;1;Alimentation générale;1;Autres;0;0;0;1
84356568000025;94;Alimentation générale;1;Autres;1;0;0;0
83854221500010;92;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
83301853400010;92;Restaurant;1;Autres;1;0;0;0
84392491100012;92;Restaurant;1;Autres;0;0;1;0
83864573700019;92;Alimentation générale;1;Autres;0;0;1;0
83336177700018;92;Boucherie-Charcuterie;1;Autres;0;0;1;0
84426066100013;78;Restaurant;1;Autres;0;0;0;1
83872416900019;92;Boucherie-Charcuterie;1;Autres;0;0;1;0
83343099400024;92;Restaurant;1;Autres;0;0;1;0
84462713300011;94;Alimentation générale;1;Autres;0;0;1;0
83874076900024;92;Restaurant;1;Autres;0;0;0;1
83349434700010;78;Restaurant;1;Autres;1;0;0;0
84485875300016;78;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83928034400020;78;Restaurant;1;Autres;0;0;0;1
83386718700019;95;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
84493152700023;94;Alimentation générale;1;Autres;0;0;1;0
83933329100020;94;Alimentation générale;1;Autres;0;0;0;1
83456588900013;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84498367600017;29;Restaurant;1;Autres;0;0;1;0
84005547900017;77;Restaurant;1;Autres;0;0;1;0
83498342100019;63;Restaurant;1;Autres;0;0;1;0
84763382300020;69;Restaurant;1;Autres;0;0;0;1
84030282200027;91;Restaurant;1;Autres;1;0;0;0
83511493500017;78;Restaurant;1;Autres;0;0;1;0
84932289600010;92;Boucherie-Charcuterie;1;Autres;0;0;1;0
84057287900012;95;Alimentation générale;1;Autres;1;0;0;0
83764276800019;29;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
84933376000015;80;Restaurant;1;Autres;0;0;1;0
84086958000018;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83787604400012;92;Alimentation générale;1;Autres;1;0;0;0
85037131100018;35;Boucherie-Charcuterie;1;Autres;0;0;0;1
84124050000014;95;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83844295200019;94;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
85041285900017;95;Alimentation générale;1;Autres;1;0;0;0
84167061500019;69;Restaurant;1;Autres;0;0;0;1
83844913000015;78;Restaurant;1;Autres;1;0;0;0
85044234400030;92;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
84179864800017;78;Restaurant;1;Autres;0;0;1;0
83850798600019;62;Restaurant;1;Autres;0;0;1;0
85053616000011;78;Restaurant;1;Autres;1;0;0;0
84199002100013;74;Restaurant;1;Autres;0;0;1;0
83875716900019;91;Restaurant;1;Autres;1;0;0;0
85079163300017;91;Restaurant;1;Autres;0;0;1;0
84247556800015;94;Alimentation générale;1;Autres;1;0;0;0
83881286500023;29;Restaurant;1;Autres;0;0;0;1
85082179400011;69;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
84348889100014;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83887792600017;85;Boucherie-Charcuterie;1;Autres;1;0;0;0
85112379400014;62;Restaurant;1;Autres;0;0;1;0
83902379300012;92;Alimentation générale;1;Autres;0;0;1;0
85131662000018;78;Restaurant;1;Autres;1;0;0;0
84424130700017;91;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
83923054700011;63;Restaurant;1;Autres;0;0;1;0
85137678000017;92;Restaurant;1;Autres;0;0;1;0
84446357000011;91;Restaurant;1;Autres;0;0;1;0
83943570800012;80;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
85156050800026;92;Alimentation générale;1;Autres;0;0;0;1
84447387600028;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83999632900018;29;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
85297226400018;92;Restaurant;1;Autres;0;0;1;0
84056971900015;78;Restaurant;1;Autres;1;0;0;0
85383542900012;78;Restaurant;1;Autres;1;0;0;0
84769492400014;1;Restaurant;1;Autres;0;0;0;1
84100211600025;69;Restaurant;1;Autres;0;0;0;1
85404652100027;92;Alimentation générale;1;Autres;0;0;0;1
84801736400011;91;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
87753325700037;94;Alimentation générale;1;Autres;0;0;0;1
84808624500018;91;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84810316400028;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84233606700017;71;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
87761102000018;29;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
84810586200017;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
87786299500017;92;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84834782900014;94;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
84283321200017;91;Alimentation générale;1;Autres;0;0;0;1
87797939300023;95;Traiteur;1;Autres;0;0;1;0
84889453100013;29;Restaurant;1;Autres;0;0;0;1
84302074400010;91;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
87839790000019;78;Restaurant;1;Autres;1;0;0;0
87852068300011;78;Alimentation générale;1;Autres;1;0;0;0
84921056200013;91;Restaurant;1;Autres;1;0;0;0
84335970400015;94;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
87856161200028;94;Alimentation générale;1;Autres;0;0;1;0
84935587000015;78;Restaurant;1;Autres;0;0;0;1
84374001000015;38;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
